0-Time 1-Source 2-bdp_pkts 3-arr_Mbps  4-aggreg_ar_Mbps  5-AverageRttValue 6-pktsize 7-mupsi 8-aggreg_mupsi 9-occ_bdp_per_source 10-mupsi_mm1_per_source 11-aggreg_occ_bdp 12-aggreg_mupsi_mm1 13-measured_btlBW_Mbps
0.200179 S1 2.976757 0.057920 0.637120 0.200000 1448 0.998764 0.998764 0.335936 1.784725 3.695296 22.045805 0.172414
0.401462 S0 0.994314 0.521280 2.838080 0.200000 1448 1.000000 1.000000 9.051468 101.032006 49.280214 2528.099905 0.057591
0.602750 S0 2.788667 0.700844 3.935508 0.214872 1448 0.999999 0.999999 4.661725 32.055128 26.177378 738.609878 0.161520
0.804037 S0 3.379038 1.023629 5.629960 0.226332 1448 1.081046 1.081046 5.918844 47.870408 32.553644 1125.847039 0.195714
1.006526 S0 5.411425 1.563108 8.319769 0.229737 1448 1.154327 1.154327 5.728621 45.274338 30.491046 991.685997 0.313430
1.207813 S0 51.087604 2.268898 11.972059 0.239961 1448 1.192377 1.192377 0.919988 3.686355 4.854407 34.274076 2.958994
1.409682 S3 166.444740 2.688317 15.127479 0.254232 1448 1.216781 1.216781 0.354472 1.834594 1.994656 8.967965 9.640479
1.610349 S1 166.444740 3.178304 16.566909 0.291577 1448 1.148215 1.148215 0.480640 2.192295 2.505336 12.287380 9.640479
1.812218 S3 166.444740 3.018917 16.472786 0.353017 1448 0.496557 0.496557 0.552736 2.410989 3.016016 16.128385 9.640479
2.012885 S0 166.444740 3.789189 16.382669 0.415768 1448 0.869618 0.869618 0.817088 3.301809 3.532704 20.545406 9.640479
2.214754 S2 166.444740 2.778122 16.376299 0.475348 1448 1.647151 1.647151 0.684912 2.838928 4.037376 25.375157 9.640479
2.416623 S3 166.444740 3.021684 16.295509 0.536707 1448 2.137234 2.137234 0.841120 3.389723 4.536040 30.647739 9.640479
2.617290 S4 166.444740 3.317677 16.568637 0.586589 1448 3.147258 3.147258 1.009344 4.037463 5.040712 36.490201 9.640479
2.817957 S0 166.444740 4.361280 16.565685 0.645433 1448 5.283144 5.283144 1.459944 6.051324 5.545384 42.842052 9.640479
3.018624 S2 166.444740 2.754542 16.316610 0.714921 1448 9.963250 9.963250 1.021360 4.085896 6.050056 49.703290 9.640479
3.220493 S3 166.444740 2.625857 16.004523 0.789661 1448 7.022583 7.022583 1.075432 4.307418 6.554728 57.073915 9.640479
3.422362 S3 166.444740 3.370207 16.022075 0.852420 1448 6.473815 6.473815 1.489984 6.200020 7.083432 65.341873 9.640479
3.624231 S4 166.444740 3.274643 16.321442 0.894984 1448 14.976266 14.976266 1.520024 6.350521 7.576088 73.549285 9.640479
3.824898 S0 166.444740 3.922278 16.182407 0.962804 1448 0.794420 0.794420 1.958608 8.753361 8.080760 82.460202 9.640479
4.025565 S1 166.444740 3.174687 15.917993 1.039926 1448 7.958242 7.958242 1.712280 7.356463 8.585432 91.880507 9.640479
4.226232 S2 166.444740 2.745135 16.213452 1.080276 1448 6.430001 6.430001 1.538048 6.441688 9.084096 101.688992 9.640479
4.426899 S2 166.444740 3.317836 16.007807 1.155664 1448 20.065225 20.065225 1.988648 8.932017 9.594776 112.249278 9.640479
4.627567 S4 166.444740 2.444410 15.692737 1.241612 1448 31.779828 31.779828 1.574096 6.625970 10.105456 123.331153 9.640479
4.829435 S3 166.444740 3.310292 15.929091 1.284276 1448 65.149870 65.149870 2.204936 10.271615 10.610128 134.795072 9.640479
5.030122 S4 8.119256 1.754424 15.026641 1.320547 1448 15.774624 15.774624 24.632800 657.040436 210.979932 44935.491571 0.470267
5.230789 S0 14.473456 1.711866 12.882227 1.339843 1448 15.438484 15.438484 13.680216 215.508742 102.947080 10804.995441 0.838303
5.431456 S1 166.444740 2.744671 11.716315 1.350573 1448 2.586727 2.586727 1.922560 8.541357 8.206928 84.767523 9.640479
5.632124 S1 166.444740 1.303719 10.275363 1.350573 1448 188.636456 188.636456 0.913216 3.660395 7.197584 67.200383 9.640479
5.833992 S2 166.444740 1.775459 8.568521 1.350573 1448 3.931045 3.931045 1.243656 5.033992 6.001992 49.027892 9.640479
6.034660 S3 166.444740 2.847596 7.393458 1.350573 1448 4.853862 4.853862 1.994656 8.967965 5.178896 38.178756 9.640479
6.235327 S3 166.444740 1.449529 5.901043 1.350573 1448 6.031596 6.031596 1.015352 4.061644 4.133504 26.352863 9.640479
6.435994 S0 499.334221 1.578186 6.218396 1.350573 1448 7.983216 7.983216 0.368491 1.872767 1.451933 6.011977 28.921438
6.636661 S1 499.334221 1.586763 6.724445 1.350573 1448 7.567604 7.567604 0.370493 1.878252 1.570091 6.605366 28.921438
6.837328 S2 499.334221 1.621071 7.745119 1.350573 1448 6.752867 6.752867 0.378504 1.900273 1.808408 7.887155 28.921438
7.037996 S3 499.334221 1.646803 7.745119 1.350573 1448 6.752867 6.752867 0.384512 1.916873 1.808408 7.887155 28.921438
7.238643 S0 166.444740 1.697650 8.367652 1.248710 1448 7.026766 7.026766 1.099464 4.407749 5.419216 41.206334 9.640479
7.439311 S0 166.444740 1.764728 8.623318 1.214374 1448 6.593057 6.593057 1.111480 4.458348 5.431232 41.360745 9.640479
7.641179 S1 166.444740 1.902551 9.326636 1.120315 1448 5.954875 5.954875 1.105472 4.433012 5.419216 41.206334 9.640479
7.843048 S3 166.444740 2.182550 10.307122 1.013742 1448 1.542921 1.542921 1.147528 4.611877 5.419216 41.206334 9.640479
8.043715 S3 166.444740 2.141925 10.115270 1.032970 1448 0.314752 0.314752 1.147528 4.611877 5.419216 41.206334 9.640479
8.244383 S4 166.444740 1.642646 10.011259 1.043702 1448 0.088877 0.088877 0.889184 3.569016 5.419216 41.206334 9.640479
8.445050 S0 166.444740 1.975258 9.652073 1.084942 1448 0.113292 0.113292 1.111480 4.458348 5.431232 41.360745 9.640479
8.648120 S1 166.444740 1.949688 9.527126 1.099170 1448 3.521403 3.521403 1.111480 4.458348 5.431232 41.360745 9.640479
8.848787 S2 166.444740 1.996878 9.551205 1.096399 1448 2.727016 2.727016 1.135512 4.560412 5.431232 41.360745 9.640479
9.049455 S2 166.444740 1.981814 9.489640 1.104733 1448 6.853470 6.853470 1.135512 4.560412 5.437240 41.438059 9.640479
9.250122 S4 166.444740 1.587863 9.601277 1.094301 1448 5.773719 5.773719 0.901200 3.614561 5.449256 41.592903 9.640479
9.451991 S0 166.444740 1.941281 9.548148 1.097964 1448 5.554880 5.554880 1.105472 4.433012 5.437240 41.438059 9.640479
9.653859 S1 166.444740 1.951102 9.596454 1.092437 1448 5.570053 5.570053 1.105472 4.433012 5.437240 41.438059 9.640479
9.854527 S2 166.444740 1.985897 9.519697 1.102462 1448 5.614707 5.614707 1.135512 4.560412 5.443248 41.515445 9.640479
10.055194 S2 166.444740 1.988842 9.533816 1.100829 1448 5.626145 5.626145 1.135512 4.560412 5.443248 41.515445 9.640479
10.257063 S3 166.444740 2.021008 9.547158 1.100504 1448 5.464365 5.464365 1.153536 4.637717 5.449256 41.592903 9.640479
10.458931 S4 166.444740 1.551152 9.442249 1.112732 1448 6.155247 6.155247 0.895192 3.591753 5.449256 41.592903 9.640479
10.660800 S0 166.444740 1.932571 9.485270 1.108906 1448 5.577572 5.577572 1.111480 4.458348 5.455264 41.670433 9.640479
10.861467 S1 166.444740 1.925750 9.451789 1.112834 1448 5.549411 5.549411 1.111480 4.458348 5.455264 41.670433 9.640479
11.063336 S3 166.444740 2.018711 9.557335 1.101757 1448 5.630315 5.630315 1.153536 4.637717 5.461272 41.748036 9.640479
11.265205 S3 166.444740 2.035271 9.596357 1.098484 1448 4.767354 4.767354 1.159544 4.663630 5.467280 41.825711 9.640479
11.465872 S4 166.444740 1.568764 9.581041 1.100240 1448 9.015345 9.015345 0.895192 3.591753 5.467280 41.825711 9.640479
11.666539 S0 166.444740 1.949209 9.588000 1.099441 1448 4.997209 4.997209 1.111480 4.458348 5.467280 41.825711 9.640479
11.868408 S1 166.444740 1.945549 9.569996 1.101509 1448 4.720503 4.720503 1.111480 4.458348 5.467280 41.825711 9.640479
12.070277 S2 166.444740 1.979158 9.489542 1.112069 1448 5.319961 5.319961 1.141520 4.586108 5.473288 41.903458 9.640479
12.272146 S2 166.444740 1.990056 9.541795 1.105979 1448 5.283784 5.283784 1.141520 4.586108 5.473288 41.903458 9.640479
12.474015 S3 166.444740 2.035034 9.616324 1.098612 1448 6.270461 6.270461 1.159544 4.663630 5.479296 41.981277 9.640479
12.675883 S0 166.444740 1.955719 9.641168 1.095781 1448 7.124262 7.124262 1.111480 4.458348 5.479296 41.981277 9.640479
12.877752 S4 166.444740 1.580633 9.620788 1.099306 1448 2.973444 2.973444 0.901200 3.614561 5.485304 42.059168 9.640479
13.079621 S1 166.444740 1.957770 9.609915 1.100550 1448 5.087617 5.087617 1.117488 4.483755 5.485304 42.059168 9.640479
13.281490 S3 166.444740 2.013747 9.536606 1.110225 1448 5.523654 5.523654 1.159544 4.663630 5.491312 42.137131 9.640479
13.482157 S3 166.444740 2.037465 9.609692 1.102986 1448 4.938410 4.938410 1.165552 4.689615 5.497320 42.215167 9.640479
13.682824 S4 166.444740 1.578884 9.631191 1.100524 1448 5.599495 5.599495 0.901200 3.614561 5.497320 42.215167 9.640479
13.884693 S0 166.444740 1.954987 9.617274 1.102117 1448 7.082227 7.082227 1.117488 4.483755 5.497320 42.215167 9.640479
14.085360 S1 166.444740 1.947146 9.578703 1.106555 1448 6.197555 6.197555 1.117488 4.483755 5.497320 42.215167 9.640479
14.286027 S1 166.444740 1.950359 9.553630 1.110671 1448 5.479395 5.479395 1.123496 4.509235 5.503328 42.293275 9.640479
14.486695 S2 166.444740 2.002772 9.604915 1.104741 1448 5.037314 5.037314 1.147528 4.611877 5.503328 42.293275 9.640479
14.687362 S3 166.444740 2.040320 9.633674 1.101443 1448 5.656740 5.656740 1.165552 4.689615 5.503328 42.293275 9.640479
14.888029 S0 166.444740 1.941130 9.569977 1.109985 1448 5.129359 5.129359 1.117488 4.483755 5.509336 42.371455 9.640479
15.089898 S1 166.444740 1.934966 9.498925 1.119507 1448 6.480855 6.480855 1.123496 4.509235 5.515344 42.449707 9.640479
15.291767 S1 166.444740 1.924846 9.449242 1.125393 1448 5.841498 5.841498 1.123496 4.509235 5.515344 42.449707 9.640479
15.493635 S3 166.444740 2.032070 9.615672 1.105915 1448 5.624371 5.624371 1.165552 4.689615 5.515344 42.449707 9.640479
15.694303 S3 166.444740 2.061767 9.649490 1.106841 1448 8.724614 8.724614 1.183576 4.768004 5.539376 42.763438 9.640479
15.894970 S4 166.444740 1.581037 9.632808 1.106352 1448 8.710933 8.710933 0.907208 3.637442 5.527360 42.606429 9.640479
16.096839 S0 166.444740 1.958850 9.637121 1.105857 1448 3.594889 3.594889 1.123496 4.509235 5.527360 42.606429 9.640479
16.298707 S1 166.444740 1.959383 9.639744 1.105556 1448 8.883018 8.883018 1.123496 4.509235 5.527360 42.606429 9.640479
16.501778 S4 110.963160 1.568426 9.566361 1.115248 1448 3.720999 3.720999 1.360812 5.573433 8.300052 86.490967 6.426986
16.703647 S2 166.444740 2.005789 9.582059 1.114630 1448 5.493671 5.493671 1.159544 4.663630 5.539376 42.763438 9.640479
16.904314 S2 166.444740 2.002886 9.607596 1.110461 1448 5.424706 5.424706 1.153536 4.637717 5.533368 42.684897 9.640479
17.106183 S0 166.444740 1.941498 9.572520 1.115740 1448 5.410816 5.410816 1.123496 4.509235 5.539376 42.763438 9.640479
17.308051 S1 166.444740 1.954262 9.594595 1.114381 1448 5.460641 5.460641 1.129504 4.534787 5.545384 42.842052 9.640479
17.509920 S2 110.963160 1.992711 9.579543 1.116132 1448 5.655699 5.655699 1.730304 7.454560 8.318076 86.826540 6.426986
17.710587 S3 166.444740 2.030314 9.610151 1.112577 1448 4.595690 4.595690 1.171560 4.715673 5.545384 42.842052 9.640479
