0-Time  1-AverageGoodput  2-AverageThroughput  3-AveragePlr  4-AccumAggregTxPkts  5-AccumAggregLostPkts  6-AccumRetransPkts  7-Instantanous Throughput 
0.001 0 0 0 0 0 0 0
2 6.822 10.13 0.3264 1749 528 571 10.1353
4 6.174 9.999 0.3825 3453 1006 1321 9.86957
6 7.359 9.923 0.2583 5140 1012 1328 9.7711
8 7.952 9.875 0.1947 6820 1012 1328 9.73056
10 7.915 9.826 0.1945 8483 1263 1650 9.6321
12 7.942 9.774 0.1873 10125 1493 1897 9.51046
14 8.186 9.79 0.1637 11832 1526 1938 9.88694
16 8.379 9.782 0.1434 13512 1526 1938 9.73056
18 8.33 9.774 0.1477 15189 1735 2244 9.71318
20 8.256 9.753 0.1534 16839 2017 2584 9.5568
22 8.396 9.757 0.1394 18531 2017 2584 9.80006
24 8.507 9.754 0.1278 20209 2017 2584 9.71898
26 8.455 9.743 0.1321 21868 2277 2890 9.60893
28 8.411 9.722 0.1348 23501 2485 3170 9.45834
30 8.508 9.732 0.1257 25205 2485 3170 9.86957
32 8.581 9.729 0.1179 26876 2485 3170 9.67843
34 8.559 9.723 0.1197 28539 2688 3417 9.6321
36 8.502 9.715 0.1248 30192 2976 3769 9.57418
38 8.575 9.724 0.1181 31901 2976 3769 9.89853
40 8.63 9.721 0.1122 33569 2976 3769 9.66106
42 8.608 9.717 0.1141 35232 3111 4021 9.6321
44 8.57 9.711 0.1174 36887 3364 4334 9.58576
46 8.625 9.716 0.1123 38584 3364 4334 9.82902
48 8.669 9.715 0.1076 40259 3364 4334 9.7016
50 8.642 9.711 0.11 41916 3548 4613 9.59734
52 8.635 9.708 0.1105 43580 3729 4817 9.63789
54 8.678 9.712 0.1064 45276 3733 4821 9.82323
56 8.676 9.704 0.1059 46912 3787 4969 9.47571
58 8.668 9.702 0.1066 48582 3936 5182 9.67264
60 8.681 9.705 0.1054 50271 4039 5303 9.78269
62 8.672 9.709 0.1067 51969 4219 5550 9.83482
64 8.658 9.703 0.1076 53611 4395 5773 9.51046
66 8.693 9.707 0.1043 55306 4395 5773 9.81744
68 8.698 9.703 0.1035 56964 4490 5901 9.60314
70 8.668 9.699 0.1063 58615 4737 6235 9.56259
72 8.701 9.705 0.1033 60322 4737 6235 9.88694
74 8.728 9.704 0.1005 61991 4737 6235 9.66685
76 8.734 9.704 0.0999 63670 4840 6365 9.72477
78 8.711 9.699 0.1019 65314 5069 6658 9.52205
80 8.735 9.7 0.0993 66989 5069 6658 9.7016
82 8.735 9.694 0.0989 68627 5124 6792 9.4873
84 8.722 9.69 0.0998 70271 5276 7019 9.52205
86 8.741 9.696 0.0984 71985 5319 7085 9.92749
88 8.763 9.696 0.0961 73660 5319 7085 9.7016
90 8.761 9.696 0.0963 75335 5431 7261 9.7016
92 8.738 9.694 0.0985 76990 5675 7586 9.58576
94 8.762 9.697 0.0964 78689 5675 7586 9.84061
96 8.768 9.693 0.0954 80336 5722 7665 9.53942
98 8.752 9.69 0.0968 81985 5941 7941 9.55101
100 8.74 9.689 0.0979 83642 6149 8192 9.59734
102 8.756 9.694 0.0967 85364 6207 8262 9.97382
104 8.765 9.694 0.0958 87036 6266 8342 9.68422
106 8.751 9.69 0.0969 88674 6436 8593 9.4873
108 8.772 9.694 0.095 90380 6436 8593 9.88115
110 8.786 9.693 0.0936 92051 6438 8620 9.67843
112 8.778 9.693 0.0943 93717 6512 8839 9.64947
114 8.76 9.69 0.0958 95362 6779 9144 9.52784
116 8.779 9.693 0.0942 97064 6779 9144 9.85798
118 8.778 9.691 0.0942 98724 6911 9305 9.61472
120 8.767 9.688 0.095 100368 7113 9542 9.52205
122 8.784 9.69 0.0934 102063 7113 9542 9.81744
124 8.79 9.69 0.0929 103732 7191 9640 9.66685
126 8.775 9.688 0.0942 105386 7441 9929 9.57997
128 8.791 9.69 0.0927 107078 7441 9929 9.80006
130 8.799 9.69 0.0918 108747 7503 9991 9.66685
132 8.789 9.688 0.0928 110401 7731 10246 9.57997
134 8.799 9.688 0.0917 112075 7749 10281 9.69581
136 8.797 9.684 0.0916 113700 7861 10418 9.412
138 8.806 9.687 0.0909 115410 7910 10495 9.90432
140 8.819 9.687 0.0896 117083 7910 10495 9.69002
142 8.825 9.688 0.089 118762 7967 10577 9.72477
144 8.807 9.686 0.0907 120415 8214 10924 9.57418
146 8.818 9.686 0.0896 122090 8228 10949 9.7016
148 8.822 9.686 0.0892 123756 8276 11043 9.64947
150 8.807 9.684 0.0905 125403 8518 11352 9.53942
152 8.821 9.686 0.0893 127103 8518 11352 9.8464
154 8.821 9.685 0.0891 128765 8609 11484 9.6263
156 8.809 9.684 0.0903 130418 8848 11783 9.57418
158 8.821 9.685 0.0891 132104 8848 11783 9.76531
160 8.832 9.685 0.088 133780 8848 11783 9.70739
162 8.802 9.681 0.0907 135395 9264 12291 9.35408
164 8.816 9.685 0.0897 137124 9274 12306 10.0144
166 8.818 9.684 0.0893 138778 9349 12402 9.57997
168 8.809 9.683 0.0901 140431 9518 12663 9.57418
170 8.802 9.68 0.0907 142065 9657 12886 9.46413
172 8.811 9.684 0.0901 143796 9729 12962 10.026
174 8.821 9.684 0.0891 145469 9729 12962 9.69002
176 8.814 9.682 0.0896 147113 9837 13192 9.52205
178 8.802 9.68 0.0907 148755 10010 13496 9.51046
180 8.814 9.683 0.0896 150463 10010 13496 9.89274
182 8.823 9.682 0.0887 152130 10010 13496 9.65526
184 8.81 9.68 0.0898 153768 10230 13816 9.4873
186 8.82 9.683 0.0891 155485 10268 13856 9.94486
188 8.814 9.682 0.0896 157134 10468 14082 9.55101
190 8.823 9.682 0.0886 158808 10468 14082 9.69581
192 8.818 9.68 0.0889 160443 10613 14274 9.46992
194 8.825 9.684 0.0886 162184 10706 14383 10.0839
196 8.812 9.681 0.0898 163814 10911 14715 9.44096
198 8.82 9.681 0.0889 165484 10911 14715 9.67264
200 8.83 9.682 0.088 167178 10911 14715 9.81165
202 8.82 9.682 0.089 168850 11124 15043 9.68422
204 8.81 9.68 0.0899 170479 11288 15329 9.43517
206 8.819 9.681 0.089 172161 11288 15329 9.74214
208 8.827 9.681 0.0881 173841 11288 15329 9.73056
210 8.819 9.68 0.0889 175499 11483 15616 9.60314
212 8.81 9.679 0.0897 177140 11640 15901 9.50467
214 8.819 9.68 0.089 178844 11640 15920 9.86957
216 8.826 9.68 0.0881 180509 11640 15920 9.64368
218 8.829 9.681 0.0879 182189 11738 16018 9.73056
220 8.827 9.683 0.0883 183900 11857 16244 9.91011
222 8.819 9.68 0.0889 185526 12013 16503 9.41779
224 8.827 9.68 0.0881 187192 12013 16503 9.64947
226 8.836 9.682 0.0873 188893 12013 16503 9.85219
228 8.823 9.681 0.0886 190557 12263 16886 9.63789
230 8.815 9.68 0.0892 192199 12438 17159 9.51046
232 8.823 9.68 0.0885 193879 12438 17159 9.73056
234 8.831 9.68 0.0877 195555 12438 17159 9.70739
236 8.825 9.68 0.0882 197217 12582 17413 9.6263
238 8.819 9.679 0.0888 198865 12695 17660 9.54522
240 8.826 9.68 0.0882 200563 12702 17698 9.83482
242 8.833 9.68 0.0875 202229 12702 17698 9.64947
244 8.835 9.68 0.0872 203905 12798 17794 9.70739
246 8.832 9.682 0.0877 205619 12947 18048 9.92749
248 8.824 9.68 0.0883 207247 13152 18320 9.42938
250 8.831 9.68 0.0876 208913 13152 18320 9.64947
252 8.839 9.681 0.0869 210610 13152 18320 9.82902
254 8.829 9.681 0.0879 212277 13393 18671 9.65526
256 8.819 9.679 0.0888 213918 13619 19002 9.50467
258 8.827 9.68 0.0881 215602 13619 19002 9.75373
260 8.834 9.68 0.0874 217280 13619 19002 9.71898
262 8.823 9.68 0.0884 218941 13926 19369 9.62051
264 8.822 9.68 0.0885 220609 13983 19542 9.66106
266 8.827 9.68 0.0881 222300 14020 19600 9.79427
268 8.833 9.681 0.0875 223976 14020 19600 9.70739
270 8.824 9.68 0.0883 225625 14226 19937 9.55101
272 8.824 9.679 0.0882 227278 14302 20068 9.57418
274 8.827 9.68 0.0881 228968 14401 20173 9.78848
276 8.833 9.68 0.0874 230636 14401 20173 9.66106
278 8.838 9.681 0.087 232334 14451 20223 9.83482
280 8.831 9.681 0.0878 234022 14693 20556 9.7769
282 8.828 9.68 0.088 235669 14848 20739 9.53942
284 8.835 9.68 0.0873 237344 14848 20739 9.7016
286 8.831 9.68 0.0877 239009 14976 20964 9.64368
288 8.823 9.679 0.0884 240661 15161 21281 9.56838
290 8.831 9.681 0.0878 242364 15161 21281 9.86378
292 8.836 9.681 0.0872 244036 15161 21281 9.68422
294 8.836 9.681 0.0873 245719 15265 21455 9.74794
