0-Time 1-Source 2-bdp_pkts 3-arr_Mbps  4-aggreg_ar_Mbps  5-AverageRttValue 6-pktsize 7-mupsi 8-aggreg_mupsi 9-occ_bdp_per_source 10-mupsi_mm1_per_source 11-aggreg_occ_bdp 12-aggreg_mupsi_mm1 13-measured_btlBW_Mbps
0.200179 S1 2.976757 0.057920 0.637120 0.200000 1448 0.998764 0.998764 0.335936 1.784725 3.695296 22.045805 0.172414
0.401462 S0 0.994314 0.521280 2.838080 0.200000 1448 1.000000 1.000000 9.051468 101.032006 49.280214 2528.099905 0.057591
0.602750 S0 2.788667 0.916488 5.013729 0.214872 1448 0.999999 0.999999 6.096102 50.354660 33.349262 1179.871832 0.161520
0.804037 S0 4.239763 1.749524 9.347455 0.231743 1448 1.079339 1.079339 8.255178 85.658314 44.106235 2034.572449 0.245567
1.004704 S4 166.444740 2.329703 15.815097 0.258560 1448 1.155506 1.155506 0.312416 1.722436 2.120824 9.739542 9.640479
1.206573 S1 166.444740 5.829639 21.091959 0.286141 1448 1.238440 1.238440 0.865152 3.478792 3.130168 17.058288 9.640479
1.408442 S4 166.444740 2.975037 23.326997 0.342648 1448 1.326471 1.326471 0.528704 2.336936 4.145520 26.476376 9.640479
1.610310 S0 166.444740 7.197177 24.700711 0.402380 1448 1.117732 1.117732 1.502000 6.260004 5.154864 37.882351 9.640479
1.812179 S1 166.444740 4.285819 22.238637 0.486516 1448 0.768923 0.768923 1.081440 4.332392 5.611472 43.711562 9.640479
2.012859 S4 7.565670 3.522218 17.517788 0.496614 1448 0.586059 0.586059 19.958576 439.261908 99.264176 10052.904989 0.438204
2.213533 S0 7.565670 3.615522 12.362753 0.496614 1448 1.237867 1.237867 20.487280 461.703202 70.053280 5048.568599 0.438204
2.414200 S1 7.565670 2.729136 9.866877 0.496614 1448 1.668971 1.668971 15.464592 271.082790 55.910448 3238.799092 0.438204
2.614867 S4 499.334221 1.842750 11.149804 0.496614 1448 2.140661 2.140661 0.158211 1.341452 0.957275 3.830924 28.921438
2.815535 S1 499.334221 2.962396 10.543329 0.496614 1448 2.420927 2.420927 0.254339 1.573365 0.905205 3.629807 28.921438
3.016202 S4 166.444740 1.796229 10.845583 0.509476 1448 3.349713 3.349713 0.474632 2.174540 2.865816 14.944533 9.640479
3.216850 S4 166.444740 2.254512 11.230810 0.554919 1448 1.642849 1.642849 0.648864 2.718752 3.232304 17.912397 9.640479
3.417523 S1 110.963160 2.650045 11.247043 0.555148 1448 2.434926 2.434926 1.144524 4.598983 4.857468 34.309931 6.426986
3.618191 S2 41.583448 1.763471 10.459210 0.571491 1448 2.552720 2.552720 2.092179 9.561569 12.408783 179.795474 2.408513
3.818871 S4 5.548158 1.454734 7.152442 0.573334 1448 2.436560 2.436560 12.977280 195.364356 63.804960 4199.682841 0.321349
4.060379 S1 0.635298 2.565989 7.132238 0.573334 1448 2.267308 2.267308 199.906120 40363.269206 555.644571 309853.178223 0.036796
4.261040 S3 166.444740 1.567157 7.320273 0.561771 1448 3.332423 3.332423 0.456608 2.121707 2.132840 9.814686 9.640479
4.461714 S1 10.934220 1.842850 7.015394 0.553161 1448 1.909853 1.909853 8.048128 81.868620 30.637760 1000.947858 0.633310
4.663576 S3 166.444740 1.861270 8.057649 0.491673 1448 4.978585 4.978585 0.474632 2.174540 2.054736 9.331412 9.640479
4.865445 S1 166.444740 2.656446 9.766347 0.444793 1448 34.638337 34.638337 0.612816 2.601175 2.253000 10.582009 9.640479
5.067314 S3 166.444740 2.200928 10.156090 0.436848 1448 1.023950 1.023950 0.498664 2.245994 2.301064 10.897024 9.640479
5.267981 S1 166.444740 2.799266 11.593186 0.438652 1448 2.188352 2.188352 0.636848 2.679271 2.637512 13.231494 9.640479
5.469850 S2 166.444740 2.324497 11.367046 0.453493 1448 8.799131 8.799131 0.546728 2.392368 2.673560 13.495043 9.640479
5.671718 S0 166.444740 1.731791 11.024922 0.474921 1448 2.202388 2.202388 0.426568 2.035096 2.715616 13.805802 9.640479
5.872386 S1 166.444740 2.638778 10.624553 0.500450 1448 4.493438 4.493438 0.684912 2.838928 2.757672 14.120099 9.640479
6.073053 S3 166.444740 1.935406 10.090209 0.532692 1448 1.134119 1.134119 0.534712 2.355341 2.787712 14.346762 9.640479
6.274922 S4 166.444740 1.897437 9.929919 0.549457 1448 0.091349 0.091349 0.540720 2.373818 2.829768 14.667123 9.640479
6.475589 S2 166.444740 1.973315 9.908119 0.557681 1448 1.292319 1.292319 0.570760 2.467287 2.865816 14.944533 9.640479
6.676256 S4 166.444740 1.853489 9.844085 0.562485 1448 2.359972 2.359972 0.540720 2.373818 2.871824 14.991021 9.640479
6.876923 S3 166.444740 1.850488 9.842154 0.569657 1448 4.050063 4.050063 0.546728 2.392368 2.907872 15.271464 9.640479
7.078792 S2 166.444740 1.955874 9.942361 0.568576 1448 1.321274 1.321274 0.576768 2.486197 2.931904 15.459869 9.640479
7.280661 S0 166.444740 1.609418 9.837570 0.575810 1448 3.831402 3.831402 0.480640 2.192295 2.937912 15.507151 9.640479
7.482530 S1 166.444740 2.429329 9.717316 0.586513 1448 2.010967 2.010967 0.738984 3.024065 2.955936 15.649430 9.640479
7.683197 S4 166.444740 1.825145 9.734105 0.590261 1448 1.875975 1.875975 0.558744 2.429683 2.979968 15.840145 9.640479
7.885066 S0 166.444740 1.675120 9.774820 0.587803 1448 11.706735 11.706735 0.510680 2.282154 2.979968 15.840145 9.640479
8.086934 S1 166.444740 2.454180 9.777452 0.590014 1448 1.587039 1.587039 0.751000 3.066001 2.991984 15.935936 9.640479
8.287602 S4 166.444740 1.751028 9.601792 0.602014 1448 3.285740 3.285740 0.546728 2.392368 2.997992 15.983940 9.640479
8.488269 S0 166.444740 1.694924 9.630249 0.601438 1448 3.333012 3.333012 0.528704 2.336936 3.004000 16.032016 9.640479
8.690138 S1 166.444740 2.420816 9.664052 0.602931 1448 2.852804 2.852804 0.757008 3.087077 3.022024 16.176677 9.640479
8.892006 S2 166.444740 1.859108 9.678859 0.604402 1448 3.298435 3.298435 0.582776 2.505180 3.034040 16.273479 9.640479
9.092674 S0 166.444740 1.816585 9.752194 0.605796 1448 3.230512 3.230512 0.570760 2.467287 3.064080 16.516746 9.640479
9.293341 S1 166.444740 2.435173 9.894089 0.604133 1448 3.399549 3.399549 0.763016 3.108225 3.100128 16.811050 9.640479
9.495210 S2 166.444740 1.882119 9.847856 0.609322 1448 3.216330 3.216330 0.594792 2.543362 3.112144 16.909728 9.640479
9.695877 S0 166.444740 1.973578 9.981752 0.610432 1448 2.698922 2.698922 0.624832 2.640079 3.160208 17.307331 9.640479
9.896551 S1 33.288948 2.029515 9.644853 0.622147 1448 2.956257 2.956257 3.274360 18.270153 15.560720 274.257447 1.928096
10.098413 S2 166.444740 1.892933 9.149175 0.624200 1448 3.005548 3.005548 0.612816 2.601175 2.961944 15.697000 9.640479
10.299099 S0 166.001829 1.957996 8.293776 0.627123 1448 2.996016 2.996016 0.638547 2.684837 2.704789 13.725465 9.614826
10.499747 S1 166.444740 1.809635 7.630316 0.620925 1448 3.147026 3.147026 0.582776 2.505180 2.457272 11.952730 9.640479
10.700421 S2 166.444740 1.338600 7.843064 0.614421 1448 3.225014 3.225014 0.426568 2.035096 2.499328 12.245296 9.640479
10.901088 S4 110.766136 1.244060 8.086388 0.614556 1448 2.579797 2.579797 0.595850 2.546737 3.873025 23.746371 6.415575
11.146742 S4 7.842891 1.494516 9.367035 0.550321 1448 2.079223 2.079223 9.052784 101.058466 56.739280 3333.824455 0.454260
11.346875 S1 166.444740 2.148863 9.291276 0.566029 1448 0.035915 0.035915 0.630840 2.659639 2.727632 13.895240 9.640479
11.548744 S1 166.444740 2.118254 9.412244 0.579677 1448 2.273269 2.273269 0.636848 2.679271 2.829768 14.667123 9.640479
11.750613 S3 166.444740 2.187886 9.435257 0.592996 1448 3.054487 3.054487 0.672896 2.798581 2.901864 15.224543 9.640479
11.951280 S0 166.444740 1.936004 10.067223 0.568428 1448 3.254582 3.254582 0.570760 2.467287 2.967952 15.744643 9.640479
12.153149 S1 166.444740 2.320256 10.298679 0.569151 1448 3.431180 3.431180 0.684912 2.838928 3.040048 16.321988 9.640479
12.353816 S2 166.444740 1.779531 10.414300 0.572843 1448 5.414127 5.414127 0.528704 2.336936 3.094120 16.761819 9.640479
12.555685 S0 166.444740 2.028789 10.360611 0.588111 1448 2.242114 2.242114 0.618824 2.620591 3.160208 17.307331 9.640479
12.756352 S1 166.444740 2.265278 10.165197 0.608533 1448 2.321718 2.321718 0.714952 2.941060 3.208272 17.709553 9.640479
12.957019 S3 166.444740 2.338013 10.181669 0.614375 1448 2.964873 2.964873 0.744992 3.044997 3.244320 18.014252 9.640479
13.158888 S0 166.444740 1.981909 8.964895 0.625401 1448 3.409030 3.409030 0.642856 2.698976 2.907872 15.271464 9.640479
13.359575 S1 166.444740 2.039279 7.638027 0.624848 1448 11.676336 11.676336 0.660880 2.758522 2.475296 12.077682 9.640479
13.560242 S3 166.444740 1.594345 6.877932 0.624848 1448 3.488959 3.488959 0.516688 2.300342 2.228968 10.426234 9.640479
13.760903 S2 699.814782 1.242106 7.026243 0.624848 1448 3.857512 3.857512 0.095740 1.200645 0.541572 2.376444 40.533272
13.961570 S3 110.569749 1.730721 7.689907 0.588999 1448 2.721886 2.721886 0.795878 3.225177 3.536229 20.577377 6.404200
14.162224 S0 166.444740 1.860717 9.443136 0.498045 1448 2.954004 2.954004 0.480640 2.192295 2.439248 11.828427 9.640479
14.362891 S1 166.444740 2.251850 10.108847 0.473268 1448 3.349985 3.349985 0.552736 2.410989 2.481304 12.119478 9.640479
14.565962 S3 110.963160 2.453597 10.305108 0.472123 1448 3.840831 3.840831 0.901200 3.614561 3.785040 22.896608 6.426986
14.766629 S4 166.444740 1.654027 10.207707 0.490246 1448 1.694416 1.694416 0.420560 2.017991 2.595456 12.927304 9.640479
14.968498 S3 166.444740 2.473563 10.220951 0.496411 1448 1.418731 1.418731 0.636848 2.679271 2.631504 13.187821 9.640479
15.169165 S0 166.444740 2.002518 10.171880 0.509055 1448 1.181046 1.181046 0.528704 2.336936 2.685576 13.583470 9.640479
15.371034 S1 166.444740 2.216691 10.098261 0.517355 1448 1.707672 1.707672 0.594792 2.543362 2.709608 13.761192 9.640479
15.572902 S1 166.444740 2.181330 9.968680 0.531052 1448 1.741554 1.741554 0.600800 2.562561 2.745656 14.029939 9.640479
15.773570 S0 166.444740 1.919558 9.942879 0.537090 1448 2.892853 2.892853 0.534712 2.355341 2.769688 14.210548 9.640479
15.975438 S0 110.963160 1.907994 9.947297 0.540345 1448 2.977017 2.977017 0.802068 3.247449 4.181568 26.848647 6.426986
16.176106 S3 166.444740 2.496288 9.900533 0.547578 1448 3.035815 3.035815 0.708944 2.920490 2.811744 14.529392 9.640479
16.376773 S4 166.444740 1.538999 9.795518 0.556996 1448 1.748952 1.748952 0.444592 2.086846 2.829768 14.667123 9.640479
16.577440 S3 166.444740 2.447237 9.666587 0.568020 1448 4.832569 4.832569 0.720960 2.961703 2.847792 14.805503 9.640479
16.779309 S3 166.444740 2.472377 9.646323 0.571615 1448 129.745298 129.745298 0.732976 3.003206 2.859808 14.898118 9.640479
16.981178 S1 166.444740 2.113082 9.765309 0.564650 1448 13.946218 13.946218 0.618824 2.620591 2.859808 14.898118 9.640479
17.183046 S3 166.444740 2.489570 9.654674 0.572321 1448 1.979938 1.979938 0.738984 3.024065 2.865816 14.944533 9.640479
17.384915 S0 166.444740 1.794759 9.512223 0.580891 1448 10.460998 10.460998 0.540720 2.373818 2.865816 14.944533 9.640479
17.586784 S1 166.444740 2.066948 9.572179 0.577253 1448 3.390432 3.390432 0.618824 2.620591 2.865816 14.944533 9.640479
17.787451 S2 166.444740 1.580217 9.561316 0.579120 1448 3.128109 3.128109 0.474632 2.174540 2.871824 14.991021 9.640479
