0-Time 1-Source 2-bdp_pkts 3-arr_Mbps  4-aggreg_ar_Mbps  5-AverageRttValue 6-pktsize 7-mupsi 8-aggreg_mupsi 9-occ_bdp_per_source 10-mupsi_mm1_per_source 11-aggreg_occ_bdp 12-aggreg_mupsi_mm1 13-measured_btlBW_Mbps
0.200179 S1 2.976757 0.057920 0.637120 0.200000 1448 0.998764 0.998764 0.335936 1.784725 3.695296 22.045805 0.172414
0.401462 S0 0.994314 0.521280 2.838080 0.200000 1448 1.000000 1.000000 9.051468 101.032006 49.280214 2528.099905 0.057591
0.602750 S0 2.788667 0.700844 3.935508 0.214872 1448 0.999999 0.999999 4.661725 32.055128 26.177378 738.609878 0.161520
0.804037 S0 3.379038 1.023629 5.322871 0.226332 1448 1.081046 1.081046 5.918844 47.870408 30.777991 1009.840704 0.195714
1.007727 S0 4.930524 0.961195 5.058922 0.228982 1448 1.154544 1.154544 3.853546 23.556911 20.281822 452.915948 0.285576
1.209015 S0 5.081037 1.094578 5.691808 0.211661 1448 1.206649 1.206649 3.936204 24.366114 20.468263 460.886311 0.294294
1.411504 S0 5.159793 1.114796 5.964157 0.207823 1448 1.226827 1.226827 3.876124 23.776589 20.737266 472.508713 0.298855
1.613992 S0 5.241029 1.174951 6.266404 0.207042 1448 1.243673 1.243673 4.006847 25.068513 21.369849 500.410128 0.303560
1.815280 S0 5.787767 1.228565 6.533730 0.207436 1448 1.380898 1.380898 3.801121 23.050761 20.215052 450.078420 0.335227
2.017769 S0 6.106265 1.270936 6.741485 0.209635 1448 1.118667 1.118667 3.766623 22.720695 19.979479 440.138532 0.353675
2.219056 S0 7.005832 1.331216 7.044351 0.208844 1448 1.252777 1.252777 3.425717 19.586973 18.127754 365.870971 0.405778
2.421545 S0 7.477965 1.383423 7.304475 0.209336 1448 1.108516 1.108516 3.343155 18.863000 17.651861 347.891920 0.433124
2.622832 S0 8.873255 1.497951 7.656193 0.208797 1448 0.345530 0.345530 3.042852 16.344652 15.552354 273.980435 0.513939
2.825321 S0 9.644483 1.497875 7.877715 0.208808 1448 0.834164 0.834164 2.799528 14.436413 14.723443 247.226667 0.558608
3.026608 S0 12.098010 1.553534 8.156051 0.208783 1448 1.068914 1.068914 2.314430 10.985447 12.150758 172.942445 0.700717
3.229097 S0 13.578429 1.612786 8.453221 0.208296 1448 1.138405 1.138405 2.135740 9.832868 11.194225 148.699134 0.786463
3.430384 S0 19.004824 1.665220 8.714652 0.208693 1448 1.123286 1.123286 1.578547 6.648903 8.261061 85.767242 1.100759
3.632873 S0 22.932508 1.727149 9.025746 0.207917 1448 1.019384 1.019384 1.351793 5.530929 7.064208 65.031445 1.328251
3.834161 S0 44.290471 1.776813 9.272741 0.208625 1448 1.043878 1.043878 0.722503 2.967017 3.770563 22.758269 2.565304
4.036649 S0 73.712501 1.842064 9.601060 0.207524 1448 1.016942 1.016942 0.447685 2.095793 2.333390 11.111488 4.269428
4.238518 S4 166.444740 1.888174 9.829611 0.208591 1448 1.026690 1.026690 0.204272 1.450271 1.063416 4.257686 9.640479
4.440387 S4 166.444740 1.906411 9.858868 0.212672 1448 0.665005 0.665005 0.210280 1.464778 1.087448 4.357439 9.640479
4.641054 S4 166.444740 1.867503 9.657661 0.217103 1448 0.805791 0.805791 0.210280 1.464778 1.087448 4.357439 9.640479
4.842923 S3 166.444740 1.809742 9.358954 0.224032 1448 0.733430 0.733430 0.210280 1.464778 1.087448 4.357439 9.640479
5.044792 S3 166.444740 1.816898 9.395957 0.223150 1448 0.811049 0.811049 0.210280 1.464778 1.087448 4.357439 9.640479
5.246661 S3 166.444740 1.840420 9.517599 0.220298 1448 0.905447 0.905447 0.210280 1.464778 1.087448 4.357439 9.640479
5.448529 S3 166.444740 1.826498 9.445605 0.221977 1448 1.116478 1.116478 0.210280 1.464778 1.087448 4.357439 9.640479
5.650398 S2 166.444740 1.745519 9.573908 0.219002 1448 1.418826 1.418826 0.198264 1.435837 1.087448 4.357439 9.640479
5.852267 S2 166.444740 1.739833 9.542720 0.219718 1448 2.683461 2.683461 0.198264 1.435837 1.087448 4.357439 9.640479
6.054136 S2 166.444740 1.834035 9.589385 0.221064 1448 0.401297 0.401297 0.210280 1.464778 1.099464 4.407749 9.640479
6.256005 S2 166.444740 1.745758 9.575220 0.218972 1448 3.911392 3.911392 0.198264 1.435837 1.087448 4.357439 9.640479
6.457873 S1 166.444740 1.847298 9.553170 0.219477 1448 1.665708 1.665708 0.210280 1.464778 1.087448 4.357439 9.640479
6.659742 S1 166.444740 1.840318 9.517071 0.220310 1448 1.103187 1.103187 0.210280 1.464778 1.087448 4.357439 9.640479
6.861611 S1 166.444740 1.825863 9.442319 0.222054 1448 1.439848 1.439848 0.210280 1.464778 1.087448 4.357439 9.640479
7.063480 S0 166.444740 1.849924 9.566752 0.219166 1448 1.446049 1.446049 0.210280 1.464778 1.087448 4.357439 9.640479
7.265349 S0 166.444740 1.845226 9.542455 0.219724 1448 1.208103 1.208103 0.210280 1.464778 1.087448 4.357439 9.640479
7.467217 S0 166.444740 1.835526 9.492290 0.220885 1448 0.995688 0.995688 0.210280 1.464778 1.087448 4.357439 9.640479
7.669086 S0 166.444740 1.816566 9.394243 0.223190 1448 0.793665 0.793665 0.210280 1.464778 1.087448 4.357439 9.640479
7.870955 S4 166.444740 1.848918 9.561548 0.219285 1448 1.586109 1.586109 0.210280 1.464778 1.087448 4.357439 9.640479
8.072824 S4 166.444740 1.841629 9.523853 0.220153 1448 1.231363 1.231363 0.210280 1.464778 1.087448 4.357439 9.640479
8.274693 S4 166.444740 1.880832 9.508649 0.221723 1448 1.125032 1.125032 0.216288 1.479356 1.093456 4.382558 9.640479
8.476561 S3 166.444740 1.822802 9.426491 0.222427 1448 0.054648 0.054648 0.210280 1.464778 1.087448 4.357439 9.640479
8.678430 S3 166.444740 1.921539 9.503827 0.223055 1448 1.144940 1.144940 0.222296 1.494008 1.099464 4.407749 9.640479
8.880299 S3 166.444740 1.838505 9.507697 0.220527 1448 0.700413 0.700413 0.210280 1.464778 1.087448 4.357439 9.640479
9.082168 S3 166.444740 1.823036 9.427702 0.222398 1448 6.398198 6.398198 0.210280 1.464778 1.087448 4.357439 9.640479
9.284037 S2 166.444740 1.744421 9.567887 0.219140 1448 2.486704 2.486704 0.198264 1.435837 1.087448 4.357439 9.640479
9.485905 S2 166.444740 1.738174 9.533624 0.219927 1448 1.360484 1.360484 0.198264 1.435837 1.087448 4.357439 9.640479
9.687774 S2 166.444740 1.726182 9.467845 0.221455 1448 1.024301 1.024301 0.198264 1.435837 1.087448 4.357439 9.640479
9.889643 S1 166.444740 1.850957 9.572091 0.219043 1448 1.707645 1.707645 0.210280 1.464778 1.087448 4.357439 9.640479
10.091512 S1 166.444740 1.846050 9.546717 0.219626 1448 1.570226 1.570226 0.210280 1.464778 1.087448 4.357439 9.640479
10.293381 S1 166.444740 1.838016 9.505169 0.220586 1448 1.344337 1.344337 0.210280 1.464778 1.087448 4.357439 9.640479
10.495249 S1 166.444740 1.821413 9.419309 0.222596 1448 1.308468 1.308468 0.210280 1.464778 1.087448 4.357439 9.640479
10.697118 S0 166.444740 1.849620 9.565176 0.219202 1448 1.090410 1.090410 0.210280 1.464778 1.087448 4.357439 9.640479
10.898987 S0 166.444740 1.843889 9.535543 0.219883 1448 1.474524 1.474524 0.210280 1.464778 1.087448 4.357439 9.640479
11.100856 S0 166.444740 1.832359 9.475912 0.221267 1448 1.253300 1.253300 0.210280 1.464778 1.087448 4.357439 9.640479
11.302725 S0 166.444740 1.851998 9.577477 0.218920 1448 1.213746 1.213746 0.210280 1.464778 1.087448 4.357439 9.640479
11.504593 S4 166.444740 1.847756 9.555540 0.219423 1448 1.031216 1.031216 0.210280 1.464778 1.087448 4.357439 9.640479
11.706462 S4 166.444740 1.892124 9.565739 0.220400 1448 0.639939 0.639939 0.216288 1.479356 1.093456 4.382558 9.640479
11.908331 S4 166.444740 1.824927 9.437481 0.222168 1448 0.148938 0.148938 0.210280 1.464778 1.087448 4.357439 9.640479
12.110200 S3 166.444740 1.822042 9.422561 0.222520 1448 0.146665 0.146665 0.210280 1.464778 1.087448 4.357439 9.640479
12.312069 S4 166.444740 1.813227 9.376974 0.223601 1448 1.395483 1.395483 0.210280 1.464778 1.087448 4.357439 9.640479
12.513937 S3 166.444740 1.836081 9.495159 0.220818 1448 1.475985 1.475985 0.210280 1.464778 1.087448 4.357439 9.640479
12.715806 S2 166.444740 1.719125 9.429140 0.222364 1448 0.912728 0.912728 0.198264 1.435837 1.087448 4.357439 9.640479
12.917675 S2 166.444740 1.743219 9.561292 0.219291 1448 5.691539 5.691539 0.198264 1.435837 1.087448 4.357439 9.640479
13.119544 S2 166.444740 1.788989 9.576354 0.220156 1448 0.564794 0.564794 0.204272 1.450271 1.093456 4.382558 9.640479
13.321413 S2 166.444740 1.722276 9.446422 0.221957 1448 0.905254 0.905254 0.198264 1.435837 1.087448 4.357439 9.640479
13.523281 S1 166.444740 1.850166 9.568000 0.219137 1448 1.090890 1.090890 0.210280 1.464778 1.087448 4.357439 9.640479
13.725150 S1 166.444740 1.845351 9.543099 0.219709 1448 1.251565 1.251565 0.210280 1.464778 1.087448 4.357439 9.640479
13.927019 S1 166.444740 1.835299 9.491117 0.220912 1448 1.530391 1.530391 0.210280 1.464778 1.087448 4.357439 9.640479
14.128888 S1 166.444740 1.816502 9.393909 0.223198 1448 1.181625 1.181625 0.210280 1.464778 1.087448 4.357439 9.640479
14.330757 S0 166.444740 1.849146 9.562728 0.219258 1448 0.767967 0.767967 0.210280 1.464778 1.087448 4.357439 9.640479
14.532625 S0 166.444740 1.841973 9.525632 0.220112 1448 1.323276 1.323276 0.210280 1.464778 1.087448 4.357439 9.640479
14.734494 S0 166.444740 1.828834 9.457686 0.221693 1448 1.130624 1.130624 0.210280 1.464778 1.087448 4.357439 9.640479
14.936363 S4 166.444740 1.851301 9.573871 0.219003 1448 1.576308 1.576308 0.210280 1.464778 1.087448 4.357439 9.640479
15.138232 S4 166.444740 1.846668 9.549912 0.219552 1448 1.017252 1.017252 0.210280 1.464778 1.087448 4.357439 9.640479
15.340101 S4 166.444740 1.890069 9.555351 0.220640 1448 0.574957 0.574957 0.216288 1.479356 1.093456 4.382558 9.640479
15.541969 S4 166.444740 1.825173 9.438752 0.222138 1448 0.152709 0.152709 0.210280 1.464778 1.087448 4.357439 9.640479
15.743838 S3 166.444740 1.820659 9.415409 0.222689 1448 0.133171 0.133171 0.210280 1.464778 1.087448 4.357439 9.640479
15.945707 S4 166.444740 1.949465 9.641947 0.219859 1448 0.553497 0.553497 0.222296 1.494008 1.099464 4.407749 9.640479
16.147576 S3 166.444740 1.833378 9.481184 0.221144 1448 5.009701 5.009701 0.210280 1.464778 1.087448 4.357439 9.640479
16.349445 S3 166.444740 1.818292 9.403168 0.222978 1448 1.838165 1.838165 0.210280 1.464778 1.087448 4.357439 9.640479
16.551313 S2 166.444740 1.742279 9.556139 0.219409 1448 1.185597 1.185597 0.198264 1.435837 1.087448 4.357439 9.640479
16.753182 S2 166.444740 1.734430 9.513084 0.220402 1448 0.917510 0.917510 0.198264 1.435837 1.087448 4.357439 9.640479
16.955051 S2 166.444740 1.718253 9.424355 0.222477 1448 0.636311 0.636311 0.198264 1.435837 1.087448 4.357439 9.640479
17.156920 S1 166.444740 1.849577 9.564957 0.219207 1448 10.316637 10.316637 0.210280 1.464778 1.087448 4.357439 9.640479
17.358789 S1 166.444740 1.844010 9.536166 0.219869 1448 0.925640 0.925640 0.210280 1.464778 1.087448 4.357439 9.640479
17.560657 S1 166.444740 1.832278 9.475497 0.221276 1448 1.027040 1.027040 0.210280 1.464778 1.087448 4.357439 9.640479
17.762526 S1 166.444740 1.851473 9.574759 0.218982 1448 1.026791 1.026791 0.210280 1.464778 1.087448 4.357439 9.640479
