0-Time  1-AverageGoodput  2-AverageThroughput  3-AveragePlr  4-AccumAggregTxPkts  5-AccumAggregLostPkts  6-AccumRetransPkts  7-Instantanous Throughput 
0.001 0 0 0 0 0 0 0
2 5.085 6.006 0.1533 1037 136 159 6.00931
4 5.699 6.159 0.0747 2127 136 159 6.31328
6 5.946 6.253 0.049 3239 136 159 6.4407
8 6.211 6.442 0.0357 4449 136 159 7.00832
10 6.299 6.483 0.0284 5597 136 159 6.64922
12 6.438 6.592 0.0232 6829 136 159 7.13574
14 6.624 6.755 0.0194 8165 136 159 7.73811
16 6.779 6.894 0.0166 9523 136 159 7.86554
18 6.944 7.046 0.0145 10950 136 159 8.26518
20 7.162 7.255 0.0126 12526 136 159 9.12819
22 7.224 7.433 0.028 14117 290 396 9.21507
24 7.203 7.394 0.0258 15321 290 396 6.97357
26 7.217 7.393 0.0238 16595 290 396 7.37901
28 7.277 7.441 0.022 17986 290 396 8.05667
30 7.376 7.529 0.0203 19499 290 396 8.7633
32 7.499 7.642 0.0187 21113 290 396 9.34829
34 7.567 7.748 0.0233 22742 426 532 9.43517
36 7.652 7.823 0.0218 24314 426 532 9.10502
38 7.755 7.917 0.0204 25973 426 532 9.60893
40 7.757 7.963 0.0258 27499 587 712 8.83859
42 7.802 7.999 0.0245 29002 587 712 8.70538
44 7.866 8.053 0.0232 30591 587 712 9.20349
46 7.941 8.121 0.022 32249 587 712 9.60314
48 7.961 8.165 0.025 33835 721 846 9.18611
50 8.007 8.203 0.0238 35409 721 846 9.11661
52 8.03 8.247 0.0262 37021 818 973 9.3367
54 8.034 8.243 0.0253 38426 818 973 8.13776
56 8.06 8.261 0.0243 39939 818 973 8.7633
58 8.106 8.3 0.0234 41561 818 973 9.39462
60 8.112 8.324 0.0254 43117 923 1097 9.01235
62 8.113 8.318 0.0246 44524 923 1097 8.14934
64 8.123 8.322 0.0238 45980 923 1097 8.43315
66 8.151 8.343 0.023 47538 923 1097 9.02394
68 8.191 8.378 0.0223 49183 923 1097 9.52784
70 8.214 8.406 0.0228 50796 931 1160 9.3425
72 8.245 8.431 0.0221 52408 931 1160 9.3367
74 8.249 8.441 0.0227 53926 996 1225 8.79226
76 8.27 8.456 0.022 55484 996 1225 9.02394
78 8.298 8.48 0.0214 57100 996 1225 9.35987
80 8.307 8.502 0.0229 58722 1014 1347 9.39462
82 8.327 8.517 0.0223 60296 1014 1347 9.11661
84 8.357 8.542 0.0217 61947 1014 1347 9.56259
86 8.359 8.555 0.0229 63519 1124 1457 9.10502
88 8.376 8.568 0.0223 65090 1124 1457 9.09923
90 8.4 8.587 0.0218 66721 1124 1457 9.44675
92 8.383 8.582 0.0232 68165 1211 1587 8.36365
94 8.389 8.585 0.0227 69665 1211 1587 8.688
96 8.404 8.595 0.0222 71235 1211 1587 9.09344
98 8.412 8.612 0.0231 72858 1258 1686 9.40042
100 8.404 8.603 0.023 74269 1287 1715 8.17251
102 8.406 8.601 0.0226 75736 1287 1715 8.49686
104 8.417 8.608 0.0221 77287 1287 1715 8.98339
106 8.436 8.624 0.0217 78915 1287 1715 9.42938
108 8.417 8.633 0.0249 80490 1582 2010 9.1224
110 8.348 8.567 0.0255 81360 1652 2080 5.03904
112 8.288 8.504 0.0252 82221 1652 2080 4.98691
114 8.237 8.449 0.025 83151 1652 2080 5.38656
116 8.193 8.401 0.0247 84132 1652 2080 5.68195
118 8.154 8.358 0.0244 85147 1652 2080 5.87888
120 8.113 8.314 0.0241 86128 1652 2080 5.68195
122 8.079 8.276 0.0238 87169 1652 2080 6.02947
124 8.048 8.243 0.0235 88239 1652 2080 6.19744
126 8.023 8.215 0.0232 89356 1652 2080 6.46966
128 8.005 8.193 0.0229 90538 1652 2080 6.84614
130 7.991 8.176 0.0226 91759 1652 2080 7.07203
132 7.982 8.164 0.0223 93037 1652 2080 7.40218
134 7.982 8.162 0.022 94419 1652 2080 8.00454
136 7.99 8.167 0.0216 95886 1652 2080 8.49686
138 8 8.174 0.0213 97385 1652 2080 8.68221
140 8.013 8.185 0.021 98929 1652 2080 8.94285
142 8.03 8.2 0.0206 100523 1652 2080 9.23245
144 8.048 8.215 0.0203 102132 1652 2080 9.31933
146 8.068 8.233 0.02 103770 1652 2080 9.4873
148 8.086 8.249 0.0197 105398 1652 2080 9.42938
150 8.107 8.267 0.0194 107060 1652 2080 9.6263
152 8.105 8.275 0.0205 108591 1807 2235 8.86755
154 8.099 8.267 0.0203 109911 1807 2235 7.64544
156 8.094 8.26 0.02 111248 1807 2235 7.7439
158 8.089 8.253 0.0198 112572 1807 2235 7.66861
160 8.087 8.249 0.0196 113944 1807 2235 7.94662
162 8.09 8.25 0.0193 115381 1807 2235 8.3231
164 8.092 8.25 0.0191 116808 1807 2235 8.26518
166 8.098 8.254 0.0188 118290 1807 2235 8.58374
168 8.107 8.261 0.0186 119813 1807 2235 8.82122
170 8.118 8.27 0.0184 121373 1807 2235 9.03552
172 8.129 8.279 0.0181 122936 1807 2235 9.0529
174 8.14 8.289 0.0179 124514 1807 2235 9.13978
176 8.155 8.302 0.0177 126142 1807 2235 9.42938
178 8.172 8.317 0.0174 127807 1807 2235 9.64368
180 8.163 8.314 0.0181 129194 1922 2350 8.0335
182 8.159 8.309 0.018 130548 1922 2350 7.84237
184 8.159 8.306 0.0178 131948 1922 2350 8.1088
186 8.161 8.308 0.0176 133399 1922 2350 8.40419
188 8.166 8.311 0.0174 134889 1922 2350 8.63008
190 8.172 8.315 0.0172 136392 1922 2350 8.70538
192 8.18 8.321 0.017 137933 1922 2350 8.92547
194 8.19 8.331 0.0168 139524 1922 2350 9.21507
196 8.203 8.342 0.0166 141153 1922 2350 9.43517
198 8.217 8.355 0.0164 142812 1922 2350 9.60893
200 8.21 8.353 0.017 144225 2036 2464 8.1841
202 8.205 8.347 0.0169 145555 2036 2464 7.70336
204 8.203 8.343 0.0167 146926 2036 2464 7.94083
206 8.204 8.342 0.0166 148362 2036 2464 8.31731
208 8.207 8.344 0.0164 149832 2036 2464 8.51424
210 8.213 8.349 0.0162 151363 2036 2464 8.86755
212 8.223 8.358 0.0161 152964 2036 2464 9.27299
214 8.234 8.368 0.0159 154591 2036 2464 9.42358
216 8.247 8.379 0.0157 156243 2036 2464 9.56838
218 8.258 8.389 0.0156 157887 2036 2464 9.52205
220 8.271 8.401 0.0154 159553 2036 2464 9.64947
222 8.26 8.396 0.0162 160915 2187 2615 7.8887
224 8.256 8.391 0.0161 162275 2187 2615 7.87712
226 8.255 8.389 0.0159 163670 2187 2615 8.07984
228 8.256 8.389 0.0158 165117 2187 2615 8.38102
230 8.259 8.391 0.0156 166610 2187 2615 8.64746
232 8.264 8.395 0.0155 168140 2187 2615 8.86176
234 8.272 8.401 0.0154 169718 2187 2615 9.13978
236 8.281 8.41 0.0152 171338 2187 2615 9.38304
238 8.293 8.42 0.0151 173003 2187 2615 9.64368
240 8.287 8.422 0.016 174502 2380 2808 8.68221
242 8.283 8.417 0.0159 175856 2380 2808 7.84237
244 8.283 8.417 0.0158 177298 2380 2808 8.35206
246 8.286 8.418 0.0157 178785 2380 2808 8.6127
248 8.292 8.423 0.0155 180333 2380 2808 8.96602
250 8.299 8.429 0.0154 181928 2380 2808 9.23824
252 8.308 8.437 0.0152 183560 2380 2808 9.45254
254 8.317 8.445 0.0151 185188 2380 2808 9.42938
256 8.327 8.454 0.015 186835 2380 2808 9.53942
258 8.329 8.46 0.0155 188434 2494 2922 9.26141
260 8.323 8.453 0.0154 189739 2494 2922 7.55856
262 8.319 8.448 0.0152 191093 2494 2922 7.84237
264 8.317 8.446 0.0151 192488 2494 2922 8.07984
266 8.318 8.445 0.015 193941 2494 2922 8.41578
268 8.322 8.448 0.0149 195467 2494 2922 8.83859
270 8.328 8.453 0.0148 197032 2494 2922 9.06448
272 8.336 8.461 0.0147 198676 2494 2922 9.52205
274 8.332 8.46 0.0151 200124 2608 3036 8.38682
276 8.327 8.455 0.015 201450 2608 3036 7.68019
278 8.327 8.453 0.0149 202880 2608 3036 8.28256
280 8.329 8.455 0.0148 204380 2608 3036 8.688
282 8.335 8.46 0.0147 205961 2608 3036 9.15715
284 8.343 8.467 0.0146 207590 2608 3036 9.43517
286 8.351 8.474 0.0145 209238 2608 3036 9.54522
288 8.36 8.482 0.0143 210903 2608 3036 9.64368
290 8.35 8.476 0.0148 212207 2722 3150 7.55277
292 8.346 8.471 0.0147 213539 2722 3150 7.71494
294 8.343 8.467 0.0146 214916 2722 3150 7.97558
296 8.342 8.465 0.0145 216324 2722 3150 8.15514
298 8.342 8.464 0.0144 217758 2722 3150 8.30573
300 8.343 8.465 0.0143 219240 2722 3150 8.58374
302 8.347 8.468 0.0142 220779 2722 3150 8.91389
304 8.354 8.475 0.0141 222411 2722 3150 9.45254
306 8.352 8.48 0.015 224011 2945 3373 9.2672
308 8.347 8.475 0.0149 225337 2952 3380 7.68019
310 8.344 8.47 0.0149 226689 2952 3380 7.83078
312 8.344 8.469 0.0148 228125 2952 3380 8.31731
314 8.348 8.472 0.0147 229667 2952 3380 8.93126
316 8.355 8.479 0.0146 231303 2952 3380 9.47571
318 8.363 8.486 0.0145 232970 2952 3380 9.65526
320 8.351 8.482 0.0154 234324 3182 3610 7.84237
322 8.343 8.473 0.0153 235530 3182 3610 6.98515
324 8.336 8.465 0.0152 236765 3182 3610 7.15312
326 8.331 8.459 0.0151 238081 3182 3610 7.62227
328 8.331 8.458 0.015 239510 3182 3610 8.27677
330 8.334 8.461 0.0149 241049 3182 3610 8.91389
