0-Time  1-AverageGoodput  2-AverageThroughput  3-AveragePlr  4-AccumAggregTxPkts  5-AccumAggregLostPkts  6-AccumRetransPkts  7-Instantanous Throughput 
0.001 0 0 0 0 0 0 0
2 7.112 9.985 0.2877 1724 252 496 9.9904
4 3.964 8.554 0.5365 2954 1016 1585 7.12416
6 5.61 8.684 0.3539 4498 1019 1592 8.94285
8 6.788 9.093 0.2535 6280 1019 1592 10.3213
10 6.97 9.171 0.2399 7917 1286 1900 9.4815
12 7.038 8.872 0.2067 9191 1286 1900 7.37901
14 7.403 8.975 0.1751 10847 1286 1900 9.59155
16 7.685 9.061 0.1518 12516 1286 1900 9.66685
18 7.9 9.123 0.134 14177 1286 1900 9.62051
20 8.071 9.171 0.1199 15835 1286 1900 9.60314
22 8.13 9.131 0.1095 17342 1286 1900 8.72854
24 8.256 9.174 0.0999 19007 1286 1900 9.64368
26 8.361 9.208 0.0919 20668 1286 1900 9.62051
28 8.452 9.238 0.085 22330 1286 1900 9.6263
30 8.53 9.264 0.0791 23993 1286 1900 9.6321
32 8.547 9.234 0.0744 25511 1286 1900 8.79226
34 8.558 9.206 0.0703 27021 1286 1900 8.74592
36 8.617 9.228 0.0662 28680 1286 1900 9.60893
38 8.67 9.249 0.0626 30343 1286 1900 9.6321
40 8.719 9.269 0.0593 32008 1286 1900 9.64368
42 8.763 9.287 0.0564 33672 1286 1900 9.63789
44 8.72 9.22 0.0542 35023 1286 1900 7.82499
46 8.76 9.238 0.0517 36687 1286 1900 9.63789
48 8.796 9.255 0.0495 38351 1286 1900 9.63789
50 8.829 9.269 0.0474 40012 1286 1900 9.62051
52 8.861 9.284 0.0455 41677 1286 1900 9.64368
54 8.845 9.252 0.044 43132 1286 1900 8.42736
56 8.856 9.249 0.0424 44713 1286 1900 9.15715
58 8.882 9.261 0.0409 46372 1286 1900 9.60893
60 8.906 9.273 0.0395 48034 1286 1900 9.6263
62 8.93 9.285 0.0382 49698 1286 1900 9.63789
64 8.952 9.296 0.0369 51364 1286 1900 9.64947
66 8.92 9.253 0.036 52724 1286 1900 7.87712
68 8.941 9.264 0.0349 54386 1286 1900 9.6263
70 8.96 9.275 0.0338 56049 1286 1900 9.6321
72 8.979 9.285 0.0329 57712 1286 1900 9.6321
74 8.997 9.294 0.0319 59377 1286 1900 9.64368
76 8.968 9.258 0.0312 60741 1286 1900 7.90029
78 8.988 9.27 0.0304 62422 1286 1901 9.73635
80 9.003 9.278 0.0296 64079 1286 1901 9.59734
82 9.018 9.287 0.0289 65743 1286 1902 9.63789
