0-Time  1-AverageGoodput  2-AverageThroughput  3-AveragePlr  4-AccumAggregTxPkts  5-AccumAggregLostPkts  6-AccumRetransPkts  7-Instantanous Throughput 
0.001 0 0 0 0 0 0 0
2 1.245 1.726 0.2785 298 54 83 1.72688
4 1.975 2.255 0.1245 779 54 97 2.78595
6 2.654 2.841 0.0658 1472 54 97 4.01386
8 3.323 3.463 0.0405 2392 54 97 5.32864
10 3.974 4.086 0.0274 3528 54 97 6.57971
12 4.615 4.708 0.0198 4878 54 97 7.8192
14 5.268 5.348 0.015 6464 54 97 9.18611
16 5.729 5.82 0.0156 8040 64 126 9.12819
18 6.139 6.23 0.0146 9682 80 142 9.51046
20 6.431 6.524 0.0142 11264 85 160 9.16294
22 6.578 6.692 0.0169 12710 141 216 8.37523
24 6.72 6.824 0.0152 14139 141 216 8.27677
26 6.93 7.027 0.0136 15772 141 216 9.45834
28 7.083 7.195 0.0155 17392 196 271 9.38304
30 7.212 7.317 0.0144 18952 198 273 9.03552
32 7.307 7.42 0.0151 20498 217 311 8.95443
34 7.401 7.507 0.0141 22035 217 311 8.9023
36 7.472 7.587 0.015 23580 245 356 8.94864
38 7.523 7.631 0.0142 25035 245 356 8.42736
40 7.622 7.725 0.0133 26678 245 356 9.51626
42 7.566 7.684 0.0152 27860 294 426 6.84614
44 7.572 7.684 0.0145 29190 294 426 7.70336
46 7.631 7.738 0.0138 30731 294 426 8.92547
48 7.688 7.797 0.0139 32310 320 452 9.14557
50 7.742 7.857 0.0146 33916 336 496 9.30195
52 7.759 7.869 0.014 35328 336 496 8.1783
54 7.821 7.927 0.0134 36957 336 496 9.43517
56 7.771 7.889 0.0149 38140 409 572 6.85194
58 7.752 7.866 0.0145 39386 409 572 7.21683
60 7.779 7.889 0.0139 40866 409 572 8.57216
62 7.824 7.939 0.0145 42493 451 617 9.42358
64 7.806 7.922 0.0146 43770 472 641 7.39638
66 7.835 7.948 0.0141 45286 472 641 8.78067
68 7.865 7.985 0.015 46875 530 705 9.20349
70 7.838 7.957 0.0149 48088 536 721 7.0257
72 7.852 7.968 0.0145 49526 536 721 8.3289
74 7.898 8.011 0.014 51178 536 721 9.56838
76 7.866 7.986 0.0149 52395 582 785 7.04886
78 7.878 7.995 0.0145 53837 582 785 8.35206
80 7.921 8.034 0.0141 55489 582 785 9.56838
82 7.851 7.974 0.0154 56451 654 870 5.5719
84 7.818 7.938 0.0151 57568 654 870 6.46966
86 7.819 7.936 0.0147 58919 654 870 7.82499
88 7.849 7.963 0.0143 60499 654 870 9.15136
90 7.868 7.984 0.0145 62034 685 904 8.89072
92 7.901 8.015 0.0142 63660 685 904 9.41779
94 7.908 8.027 0.0148 65144 734 966 8.59533
96 7.94 8.056 0.0144 66770 734 966 9.41779
98 7.941 8.061 0.0148 68201 775 1016 8.28835
100 7.961 8.079 0.0145 69746 775 1016 8.94864
102 7.965 8.088 0.0152 71223 840 1085 8.55478
104 7.954 8.075 0.0149 72503 840 1085 7.41376
106 7.971 8.089 0.0146 74026 840 1085 8.82122
108 7.99 8.109 0.0147 75611 866 1115 9.18032
110 8.014 8.132 0.0144 77224 866 1115 9.3425
112 8.008 8.129 0.0148 78601 912 1167 7.97558
114 8.016 8.135 0.0145 80058 912 1167 8.43894
116 8.038 8.157 0.0145 81691 927 1190 9.45834
118 8.061 8.178 0.0142 83310 927 1190 9.37725
120 8.069 8.188 0.0144 84822 962 1225 8.7575
122 8.088 8.207 0.0144 86440 987 1250 9.37146
124 8.104 8.222 0.0142 88012 992 1255 9.10502
126 8.092 8.214 0.0149 89352 1063 1334 7.76128
128 8.067 8.187 0.0147 90474 1063 1334 6.49862
130 8.063 8.181 0.0145 91821 1063 1334 7.80182
132 8.079 8.196 0.0142 93400 1063 1334 9.14557
134 8.087 8.207 0.0145 94943 1110 1385 8.93706
136 8.106 8.224 0.0143 96558 1110 1385 9.35408
138 8.108 8.229 0.0146 98033 1150 1432 8.5432
140 8.121 8.24 0.0143 99587 1150 1432 9.00077
142 8.142 8.26 0.0142 101259 1164 1446 9.68422
144 8.135 8.258 0.0148 102658 1221 1520 8.10301
146 8.149 8.27 0.0145 104239 1221 1520 9.15715
148 8.148 8.273 0.0151 105706 1282 1600 8.49686
150 8.155 8.278 0.0149 107201 1282 1600 8.65904
152 8.167 8.293 0.0151 108819 1323 1645 9.37146
154 8.142 8.269 0.0153 109933 1345 1684 6.45229
156 8.137 8.262 0.0151 111271 1345 1684 7.7497
158 8.149 8.273 0.0149 112840 1345 1684 9.08765
