0-Time 1-Source 2-bdp_pkts 3-arr_Mbps  4-aggreg_ar_Mbps  5-AverageRttValue 6-pktsize 7-mupsi 8-aggreg_mupsi 9-occ_bdp_per_source 10-mupsi_mm1_per_source 11-aggreg_occ_bdp 12-aggreg_mupsi_mm1 13-measured_btlBW_Mbps
0.200179 S1 2.976757 0.057920 0.637120 0.200000 1448 0.998764 0.998764 0.335936 1.784725 3.695296 22.045805 0.172414
0.401462 S0 0.994314 0.521280 2.838080 0.200000 1448 1.000000 1.000000 9.051468 101.032006 49.280214 2528.099905 0.057591
0.602750 S0 1.056926 0.749383 3.112820 0.200955 1448 1.000000 1.000000 12.299826 176.885364 51.091584 2713.533099 0.061217
0.804037 S0 2.140547 1.139065 3.474147 0.203395 1448 1.005169 1.005169 9.343404 106.986015 28.497383 870.095629 0.123981
1.007727 S0 2.226446 1.081411 2.902736 0.203527 1448 1.015804 1.015804 8.533778 90.892926 22.906457 571.518697 0.128956
1.209015 S0 1.136058 1.033765 1.435785 0.201702 1448 1.022221 1.022221 15.844255 283.728921 22.005909 529.271872 0.065801
1.411504 S0 26.359904 0.972109 1.543938 0.202578 1448 1.024597 1.024597 0.644919 2.705758 1.024283 4.097721 1.526766
1.612791 S0 100.439902 0.920598 2.013809 0.201330 1448 1.027444 1.027444 0.159299 1.343975 0.348467 1.818363 5.817479
1.813700 S4 110.963160 0.056142 2.021117 0.206333 1448 1.025019 1.025019 0.009012 1.018105 0.324432 1.754120 6.426986
2.014902 S4 172.598891 0.170543 2.444452 0.203772 1448 1.012309 1.012309 0.017381 1.035065 0.249133 1.560332 9.996928
2.216189 S3 169.491525 0.283269 2.606074 0.204470 1448 1.019725 1.019725 0.029500 1.059870 0.271400 1.616458 9.816949
2.416275 S3 166.444740 0.397128 2.836629 0.204186 1448 1.026852 1.026852 0.042056 1.085881 0.300400 1.691040 9.640479
2.616361 S2 166.444740 0.377030 2.531485 0.215071 1448 1.064645 1.064645 0.042056 1.085881 0.282376 1.644488 9.640479
2.817648 S2 166.444740 0.367142 2.202853 0.220863 1448 1.057384 1.057384 0.042056 1.085881 0.252336 1.568345 9.640479
3.018935 S2 166.444740 0.258703 1.862663 0.223886 1448 1.021495 1.021495 0.030040 1.060982 0.216288 1.479356 9.640479
3.220223 S2 166.444740 0.256735 1.848494 0.225602 1448 1.022923 1.022923 0.030040 1.060982 0.216288 1.479356 9.640479
3.421510 S2 166.444740 0.198947 1.740783 0.232907 1448 1.000749 1.000749 0.024032 1.048642 0.210280 1.464778 9.640479
3.621596 S2 2.717109 0.152820 1.833845 0.227404 1448 1.047166 1.047166 1.104115 4.427299 13.249376 203.044714 0.157375
3.822883 S2 2.762200 0.156513 2.086839 0.222039 1448 1.105806 1.105806 1.086091 4.351774 14.481209 239.667826 0.159987
4.024170 S2 2.857027 0.154651 2.165119 0.224712 1448 1.287397 1.287397 1.050043 4.202675 14.700597 246.508754 0.165479
4.225457 S2 2.881760 0.148923 2.184202 0.233356 1448 0.688411 0.688411 1.041031 4.165806 15.268450 264.662455 0.166912
4.426745 S2 2.958595 0.144314 2.116600 0.240809 1448 0.982663 0.982663 1.013995 4.056174 14.871922 251.917898 0.171362
4.628032 S2 2.958595 0.141668 2.125024 0.245305 1448 1.091779 1.091779 1.013995 4.056174 15.209920 262.761503 0.171362
4.829319 S2 2.985126 0.188030 2.209358 0.246428 1448 1.154462 1.154462 1.339977 5.475492 15.744728 280.385927 0.172899
5.031808 S2 2.985126 0.196410 2.356926 0.235914 1448 1.126852 1.126852 1.339977 5.475492 16.079723 291.716923 0.172899
5.234297 S2 2.985126 0.203255 2.439061 0.227970 1448 1.174738 1.174738 1.339977 5.475492 16.079723 291.716923 0.172899
5.436786 S2 2.985126 0.207289 2.383819 0.223534 1448 0.625924 0.625924 1.339977 5.475492 15.409734 269.279374 0.172899
5.639275 S2 2.985126 0.267669 2.676688 0.216387 1448 0.510953 0.510953 1.674971 7.155470 16.749711 315.052241 0.172899
5.840562 S2 3.096184 0.272348 2.723477 0.212669 1448 0.181969 0.181969 1.614891 6.837655 16.148911 294.085148 0.179331
6.041849 S2 3.125252 0.209167 2.614586 0.221526 1448 1.706818 1.706818 1.279897 5.197930 15.998711 288.956176 0.181015
6.244338 S2 3.154871 0.156261 2.552260 0.222397 1448 1.106684 1.106684 0.950911 3.806052 15.531541 273.291841 0.182730
6.445626 S2 3.185056 0.156547 2.556939 0.221990 1448 1.011644 1.011644 0.941899 3.770970 15.384345 268.446754 0.184478
6.646913 S2 3.247194 0.151799 2.529984 0.228934 1448 0.728411 0.728411 0.923875 3.701294 15.397911 268.891485 0.188077
6.848200 S2 3.279181 0.149758 2.545885 0.232054 1448 0.756165 0.756165 0.914863 3.666699 15.552665 273.990726 0.189930
7.049487 S2 3.311804 0.143650 2.442058 0.241921 1448 0.715282 0.715282 0.905851 3.632267 15.399461 268.942328 0.191820
7.250775 S2 3.345083 0.139258 2.413814 0.249550 1448 0.529395 0.529395 0.896839 3.597997 15.545203 273.743757 0.193747
7.452062 S2 3.379038 0.185567 2.505157 0.249699 1448 1.130501 1.130501 1.183769 4.768847 15.980880 288.350281 0.195714
7.654551 S2 3.345083 0.186271 2.561230 0.248755 1448 1.031570 1.031570 1.195785 4.821471 16.442042 304.224833 0.193747
7.857040 S2 3.413689 0.190555 2.715415 0.243163 1448 1.071741 1.071741 1.171753 4.716511 16.697479 313.200747 0.197721
8.059529 S2 3.413689 0.197197 2.908653 0.234973 1448 0.581656 0.581656 1.171753 4.716511 17.283355 334.281069 0.197721
8.262018 S2 3.413689 0.252308 3.128619 0.229561 1448 0.538419 0.538419 1.464691 6.074702 18.162170 367.188745 0.197721
8.463305 S2 3.522042 0.253202 3.190346 0.228750 1448 0.220043 0.220043 1.419631 5.854615 17.887352 356.732060 0.203997
8.664592 S2 3.718769 0.202958 3.196591 0.228303 1448 2.648022 2.648022 1.075625 4.308219 16.941092 321.882777 0.215391
8.869484 S2 3.718769 0.154895 3.252791 0.224359 1448 1.318728 1.318728 0.806719 3.264232 16.941092 321.882777 0.215391
9.070772 S2 3.760781 0.153121 3.266583 0.226958 1448 1.147401 1.147401 0.797707 3.231749 17.017742 324.639030 0.217824
9.272059 S2 3.847719 0.149287 3.184779 0.232787 1448 0.923571 0.923571 0.779683 3.167270 16.633230 310.930803 0.222860
9.473346 S2 3.847719 0.145780 3.109974 0.238387 1448 0.821286 0.821286 0.779683 3.167270 16.633230 310.930803 0.222860
9.674633 S2 3.938772 0.141118 3.010527 0.246261 1448 0.715861 0.715861 0.761659 3.103441 16.248718 297.518275 0.228134
9.875921 S2 3.938772 0.232303 3.159319 0.249330 1448 1.234152 1.234152 1.269431 5.150318 17.264263 333.583301 0.228134
10.078410 S2 3.938772 0.183954 3.127218 0.251889 1448 1.164038 1.164038 1.015545 4.062421 17.264263 333.583301 0.228134
10.280898 S2 3.938772 0.187871 3.287745 0.246637 1448 1.072800 1.072800 1.015545 4.062421 17.772035 352.389313 0.228134
10.483387 S2 4.034239 0.193089 3.427325 0.239973 1448 18.433239 18.433239 0.991513 3.966124 17.599354 345.935955 0.233663
10.685876 S2 4.034239 0.253015 3.795220 0.228920 1448 3.765151 3.765151 1.239391 5.014872 18.590866 383.802050 0.233663
10.887164 S2 4.186444 0.258196 3.924582 0.224326 1448 2.275814 2.275814 1.194331 4.815089 18.153833 366.869308 0.242479
11.088451 S2 4.294459 0.206026 3.914491 0.224904 1448 1.447099 1.447099 0.931433 3.730433 17.697225 349.586212 0.248735
11.290940 S2 4.408195 0.154082 3.852040 0.225543 1448 1.209259 1.209259 0.680551 2.824251 17.013767 324.495784 0.255323
11.492227 S2 4.467353 0.155634 3.942730 0.223293 1448 0.921266 0.921266 0.671539 2.794041 17.012313 324.443410 0.258749
11.693514 S2 4.590563 0.201179 3.872701 0.230322 1448 0.725485 0.725485 0.871353 3.501962 16.773543 315.898829 0.265885
11.894802 S2 4.590563 0.147091 3.726299 0.236262 1448 0.634665 0.634665 0.653515 2.734111 16.555705 308.202768 0.265885
12.096089 S2 4.720762 0.141909 3.595020 0.244890 1448 0.359524 0.359524 0.635491 2.674830 16.099097 292.379109 0.273427
12.297376 S2 4.720762 0.140082 3.642130 0.248083 1448 1.243129 1.243129 0.635491 2.674830 16.522757 307.047018 0.273427
12.498663 S2 4.788671 0.182976 3.659527 0.253235 1448 1.132992 1.132992 0.835305 3.368344 16.706098 313.505892 0.277360
12.701152 S2 4.788671 0.184487 3.735866 0.251161 1448 1.087608 1.087608 0.835305 3.368344 16.914924 320.944495 0.277360
12.906044 S2 166.444740 0.190046 3.943454 0.243815 1448 0.906118 0.906118 0.024032 1.048642 0.498664 2.245994 9.640479
13.106130 S2 4.930524 0.196400 4.222606 0.235926 1448 1.492550 1.492550 0.811273 3.280709 17.442367 340.120898 0.285576
13.308619 S2 5.081037 0.252839 4.449961 0.229079 1448 1.269592 1.269592 0.984051 3.936459 17.319299 335.596729 0.294294
13.509906 S2 5.241029 0.258284 4.545798 0.224249 1448 1.195041 1.195041 0.954011 3.818159 16.790595 316.505283 0.303560
13.711194 S2 5.411425 0.205991 4.531805 0.224942 1448 0.911062 0.911062 0.739177 3.024736 16.261891 297.972893 0.313430
13.916086 S2 5.241029 0.156472 4.641994 0.222098 1448 0.864099 0.864099 0.572407 2.472463 16.981398 323.330659 0.303560
14.117373 S2 5.411425 0.154041 4.569874 0.225603 1448 0.688857 0.688857 0.554383 2.416105 16.446686 304.386838 0.313430
14.318660 S2 5.411425 0.147531 4.327568 0.235558 1448 2.445035 2.445035 0.554383 2.416105 16.261891 297.972893 0.313430
14.519948 S2 5.593272 0.144666 4.243540 0.240222 1448 1.604320 1.604320 0.536359 2.360398 15.733187 279.999559 0.323962
14.721235 S2 5.593272 0.142188 4.218248 0.244409 1448 0.664903 0.664903 0.536359 2.360398 15.911974 286.014850 0.323962
14.922522 S2 5.688857 0.229533 4.269310 0.252339 1448 1.268771 1.268771 0.878911 3.530307 16.347746 300.944307 0.329499
15.125011 S2 5.688857 0.182324 4.239030 0.254141 1448 1.116000 1.116000 0.703129 2.900648 16.347746 300.944307 0.329499
15.327500 S2 5.890176 0.187649 4.456654 0.246930 1448 1.006861 1.006861 0.679097 2.819366 16.128551 293.387256 0.341159
15.529989 S2 5.890176 0.244156 4.785454 0.237226 1448 3.511403 3.511403 0.848871 3.418324 16.637874 311.094584 0.341159
15.732478 S2 6.106265 0.251849 5.036985 0.229979 1448 1.653733 1.653733 0.818831 3.308147 16.376622 301.946992 0.353675
15.933765 S2 6.338814 0.262043 5.345681 0.221032 1448 1.390061 1.390061 0.788791 3.199774 16.091338 292.113850 0.367144
16.135052 S2 6.722860 0.207809 5.299140 0.222974 1448 1.221475 1.221475 0.594985 2.543977 15.172114 261.537285 0.389388
16.337541 S2 6.861430 0.155413 5.284058 0.223610 1448 0.838318 0.838318 0.437227 2.065620 14.865706 251.720641 0.397414
16.538828 S2 7.005832 0.208456 5.367738 0.222282 1448 0.740141 0.740141 0.570953 2.467893 14.702037 246.553955 0.405778
16.740116 S2 7.156443 0.149012 5.016736 0.233216 1448 0.639356 0.639356 0.419203 2.014136 14.113156 228.407491 0.414501
16.941403 S2 7.313672 0.145901 4.912015 0.238188 1448 0.321247 0.321247 0.410191 1.988638 13.809752 219.328761 0.423608
17.142690 S2 7.477965 0.142962 4.860702 0.243086 1448 1.798314 1.798314 0.401179 1.963302 13.640074 214.331780 0.433124
17.343978 S2 7.477965 0.138386 4.797391 0.251123 1448 1.347221 1.347221 0.401179 1.963302 13.907527 222.234358 0.433124
17.545265 S2 8.018332 0.182396 4.833503 0.254040 1448 1.101619 1.101619 0.498857 2.246572 13.219707 202.200076 0.464422
17.747754 S2 8.018332 0.187178 5.007005 0.247551 1448 1.056849 1.056849 0.498857 2.246572 13.344422 205.762429 0.464422
