0-Time 1-Source 2-bdp_pkts 3-arr_Mbps  4-aggreg_ar_Mbps  5-AverageRttValue 6-pktsize 7-mupsi 8-aggreg_mupsi 9-occ_bdp_per_source 10-mupsi_mm1_per_source 11-aggreg_occ_bdp 12-aggreg_mupsi_mm1 13-measured_btlBW_Mbps
0.200179 S1 2.976757 0.057920 0.637120 0.200000 1448 0.998764 0.998764 0.335936 1.784725 3.695296 22.045805 0.172414
0.401462 S0 0.994314 0.521280 2.838080 0.200000 1448 1.000000 1.000000 9.051468 101.032006 49.280214 2528.099905 0.057591
0.602750 S0 1.056926 0.979962 3.343400 0.200955 1448 1.000000 1.000000 16.084387 291.876296 54.876146 3122.143638 0.061217
0.804037 S0 2.197058 1.994339 4.330564 0.203295 1448 1.005067 1.005067 15.930398 286.638366 34.591721 1266.770584 0.127254
1.005343 S0 166.001829 2.840308 4.658105 0.203922 1448 1.014358 1.014358 0.301202 1.693125 0.493970 2.231948 9.614826
1.206650 S0 1.284864 2.272246 2.669889 0.203922 1448 1.019223 1.019223 31.131710 1032.446813 36.579760 1412.238341 0.074419
1.409145 S0 166.444740 2.339370 2.967006 0.203022 1448 1.021593 1.021593 0.246328 1.553333 0.312416 1.722436 9.640479
1.610439 S0 166.444740 1.597619 2.624660 0.203022 1448 1.022332 1.022332 0.168224 1.364747 0.276368 1.629115 9.640479
1.811297 S3 166.444740 0.115089 2.992325 0.201304 1448 1.021993 1.021993 0.012016 1.024176 0.312416 1.722436 9.640479
2.011383 S2 166.444740 0.344272 3.500095 0.201887 1448 1.016677 1.016677 0.036048 1.073395 0.366488 1.867289 9.640479
2.211469 S2 1.128357 0.334686 2.510146 0.207669 1448 1.019868 1.019868 5.317466 39.910380 39.880997 1671.255924 0.065354
2.413958 S2 2.793782 0.339959 2.549692 0.204448 1448 1.025012 1.025012 2.147626 9.907552 16.107198 292.656222 0.161816
2.616446 S2 2.793782 0.397610 2.896869 0.203939 1448 1.022407 1.022407 2.505564 12.288980 18.254824 370.748261 0.161816
2.817734 S2 2.808813 0.389790 2.951270 0.208030 1448 1.024693 1.024693 2.492156 12.195150 18.869178 394.784221 0.162686
3.019021 S2 2.857027 0.373184 2.878845 0.217287 1448 1.028662 1.028662 2.450100 11.903187 18.900768 396.040562 0.165479
3.220308 S2 2.906924 0.419431 2.988449 0.220947 1448 1.020894 1.020894 2.752050 14.077877 19.608355 424.704277 0.168369
3.422797 S2 2.932532 0.423026 3.014057 0.219070 1448 1.020695 1.020695 2.728018 13.898116 19.437127 417.676141 0.169852
3.625286 S2 2.932532 0.490153 3.267687 0.212701 1448 1.019675 1.019675 3.069020 16.556924 20.460133 460.537317 0.169852
3.826573 S2 3.039641 0.551652 3.365074 0.209988 1448 2.179698 2.179698 3.289862 18.402918 20.068159 443.867341 0.176056
4.027861 S2 3.039641 0.533022 3.304739 0.217327 1448 1.392158 1.392158 3.289862 18.402918 20.397146 457.837842 0.176056
4.230350 S2 3.039641 0.523926 3.248341 0.221100 1448 2.751304 2.751304 3.289862 18.402918 20.397146 457.837842 0.176056
4.432838 S2 3.039641 0.582142 3.439929 0.218888 1448 1.363867 1.363867 3.618848 21.333761 21.384104 501.048125 0.176056
4.634126 S2 3.154871 0.689204 3.711099 0.218501 1448 0.952176 0.952176 4.120613 26.220676 22.187915 537.679421 0.182730
4.835413 S2 3.279181 0.784723 3.923617 0.221428 1448 0.587546 0.587546 4.574313 31.072969 22.871566 569.851687 0.189930
5.036700 S2 3.485168 0.847746 4.132763 0.218631 1448 0.904844 0.904844 4.590884 31.257979 22.380557 546.650453 0.201861
5.239189 S2 3.559704 0.971020 4.531429 0.214735 1448 1.877901 1.877901 5.056600 36.682403 23.597466 605.035357 0.206178
5.441678 S2 3.803753 1.133772 4.913013 0.214562 1448 1.774157 1.774157 5.520863 42.521649 23.923738 621.192717 0.220313
5.642965 S2 4.186444 1.291724 5.328360 0.215229 1448 0.806940 0.806940 5.732789 45.330451 23.647756 607.511865 0.242479
5.845454 S2 4.590563 1.462835 5.959699 0.213809 1448 0.832562 0.832562 5.881632 47.356858 23.962204 623.111639 0.265885
6.046741 S2 2.041998 1.625204 5.850735 0.213832 1448 1.211762 1.211762 14.691491 246.222902 52.889369 2904.064096 0.118273
6.249230 S2 5.324864 1.873551 6.263013 0.216402 1448 0.990158 0.990158 6.572938 57.349385 21.972392 527.730782 0.308416
6.450518 S2 6.338814 2.108219 7.027396 0.214293 1448 0.886956 0.886956 6.152571 51.159266 20.508569 462.618523 0.367144
6.651805 S2 5.787767 2.298323 6.948419 0.216728 1448 0.300368 0.300368 7.429463 71.055854 22.461169 550.426432 0.335227
6.853092 S2 60.829767 2.585215 7.333569 0.219562 1448 0.731143 0.731143 0.805527 3.259927 2.285065 10.791655 3.523260
7.054380 S2 10.237697 2.885587 7.974713 0.220794 1448 0.846455 0.846455 5.372302 40.606234 14.847089 251.130244 0.592967
7.255667 S2 4.687169 3.229951 7.730702 0.218772 1448 0.910437 0.910437 13.014251 196.399236 31.148863 1033.549423 0.271481
7.456954 S2 15.483202 3.603975 7.949945 0.218568 1448 0.968148 0.968148 4.391857 29.072117 9.687919 114.231607 0.896787
7.659443 S2 19.016412 4.048481 8.690739 0.214599 1448 1.415528 1.415528 3.943962 24.442757 8.466371 89.612179 1.101431
7.860730 S2 39.089649 4.460577 9.351090 0.215549 1448 1.429615 1.429615 2.123324 9.755154 4.451306 29.716740 2.264072
8.061397 S0 36.987720 0.691193 9.517197 0.217873 1448 1.108051 1.108051 0.351468 1.826466 4.839444 34.099106 2.142329
8.262071 S1 166.444740 0.366328 8.216223 0.221353 1448 1.114841 1.114841 0.042056 1.085881 0.943256 3.776244 9.640479
8.464566 S1 110.963160 0.430851 7.863039 0.215090 1448 1.096341 1.096341 0.072096 1.149390 1.315752 5.362707 6.426986
8.667055 S1 110.963160 0.438800 8.282347 0.211194 1448 1.072997 1.072997 0.072096 1.149390 1.360812 5.573433 6.426986
8.869544 S1 110.963160 0.497745 8.682880 0.209457 1448 1.025016 1.025016 0.081108 1.168795 1.414884 5.831665 6.426986
9.070831 S1 166.444740 0.553256 8.962741 0.209379 1448 1.396468 1.396468 0.060080 1.123770 0.973296 3.893897 9.640479
9.272726 S0 166.444740 0.708085 9.041701 0.212675 1448 1.112166 1.112166 0.078104 1.162308 0.997328 3.989319 9.640479
9.474013 S0 166.444740 0.703182 9.141363 0.214158 1448 1.069840 1.069840 0.078104 1.162308 1.015352 4.061644 9.640479
9.674099 S4 166.444740 0.660361 9.520209 0.210503 1448 1.077504 1.077504 0.072096 1.149390 1.039384 4.159087 9.640479
9.875968 S4 166.444740 0.656205 9.569663 0.211836 1448 1.126614 1.126614 0.072096 1.149390 1.051400 4.208242 9.640479
10.077836 S4 110.963160 0.649938 9.586579 0.213879 1448 0.917732 0.917732 0.108144 1.227983 1.595124 6.734669 6.426986
10.278504 S3 166.444740 2.314014 9.578940 0.215259 1448 1.117036 1.117036 0.258344 1.583430 1.069424 4.282516 9.640479
10.479171 S3 166.444740 2.295288 9.608182 0.217015 1448 1.110877 1.110877 0.258344 1.583430 1.081440 4.332392 9.640479
10.679845 S3 3.579457 2.025045 7.780435 0.217374 1448 1.096211 1.096211 10.616136 134.934616 40.788312 1746.263020 0.207322
10.882333 S3 110.963160 1.704720 7.724513 0.217448 1448 0.983856 0.983856 0.288384 1.659933 1.306740 5.321049 6.426986
11.082432 S3 166.444740 1.856690 7.863626 0.212128 1448 1.157120 1.157120 0.204272 1.450271 0.865152 3.478792 9.640479
11.283719 S3 166.444740 1.987427 8.280946 0.209831 1448 1.121311 1.121311 0.216288 1.479356 0.901200 3.614561 9.640479
11.483798 S3 166.444740 2.084584 8.557766 0.211165 1448 1.122561 1.122561 0.228304 1.508731 0.937248 3.752930 9.640479
11.685086 S3 166.444740 2.172925 8.970279 0.207911 1448 1.120136 1.120136 0.234312 1.523526 0.967288 3.870222 9.640479
11.885171 S3 166.444740 2.240348 9.241435 0.206825 1448 1.103868 1.103868 0.240320 1.538394 0.991320 3.965355 9.640479
12.086459 S3 166.444740 2.240607 9.344970 0.211971 1448 1.065781 1.065781 0.246328 1.553333 1.027368 4.110221 9.640479
12.286544 S3 110.963160 2.247660 9.593669 0.211306 1448 1.165971 1.165971 0.369492 1.875508 1.577100 6.641444 6.426986
12.487212 S2 166.444740 4.249360 9.751736 0.212632 1448 1.163031 1.163031 0.468624 2.156856 1.075432 4.307418 9.640479
12.689080 S2 166.444740 4.224483 9.785828 0.216627 1448 1.387455 1.387455 0.474632 2.174540 1.099464 4.407749 9.640479
12.889754 S2 166.444740 2.935754 6.972417 0.220967 1448 0.925312 0.925312 0.336448 1.786093 0.799064 3.236631 9.640479
13.091041 S2 23.777820 3.230214 7.774414 0.211582 1448 1.062456 1.062456 2.481304 12.119478 5.971952 48.608115 1.377211
13.292329 S2 23.777820 3.408789 8.270504 0.207295 1448 1.173456 1.173456 2.565416 12.712191 6.224288 52.190337 1.377211
13.493616 S2 23.777820 3.533531 8.581432 0.206533 1448 1.210146 1.210146 2.649528 13.319055 6.434568 55.272801 1.377211
13.694903 S2 23.777820 3.627502 8.817621 0.207570 1448 1.157391 1.157391 2.733640 13.940068 6.644848 58.443701 1.377211
13.896190 S2 31.655367 3.792284 9.090328 0.207714 1448 1.124433 1.124433 2.148135 9.910754 5.149206 37.812733 1.833479
14.098679 S2 39.089649 3.872875 9.294900 0.209374 1448 1.036204 1.036204 1.790755 7.788316 4.297813 28.066822 2.264072
14.299347 S2 166.444740 3.963642 9.358599 0.210425 1448 1.163399 1.163399 0.432576 2.052274 1.021360 4.085896 9.640479
14.500634 S2 166.444740 4.136792 9.671149 0.207218 1448 0.708501 0.708501 0.444592 2.086846 1.039384 4.159087 9.640479
14.701301 S2 166.444740 4.162739 9.713058 0.208709 1448 0.585486 0.585486 0.450600 2.104240 1.051400 4.208242 9.640479
14.901968 S2 166.444740 4.192013 9.707820 0.210015 1448 0.789562 0.789562 0.456608 2.121707 1.057408 4.232928 9.640479
15.103837 S2 166.444740 4.151533 9.597050 0.214853 1448 0.939066 0.939066 0.462616 2.139246 1.069424 4.282516 9.640479
15.305706 S2 166.444740 4.084514 9.111609 0.221214 1448 0.898584 0.898584 0.468624 2.156856 1.045392 4.183628 9.640479
15.507575 S2 55.481580 4.126480 9.205225 0.218964 1448 0.905665 0.905665 1.405872 5.788220 3.136176 17.107952 3.213493
15.708242 S1 166.444740 0.860900 9.523703 0.215291 1448 1.066018 1.066018 0.096128 1.201497 1.063416 4.257686 9.640479
15.910111 S1 166.444740 0.864291 9.615242 0.214446 1448 1.082231 1.082231 0.096128 1.201497 1.069424 4.282516 9.640479
16.110778 S0 166.444740 0.794419 9.480072 0.218726 1448 1.096383 1.096383 0.090120 1.188362 1.075432 4.307418 9.640479
16.312647 S4 166.444740 1.390353 9.572047 0.216624 1448 1.413730 1.413730 0.156208 1.336817 1.075432 4.307418 9.640479
16.513314 S4 166.444740 1.372295 7.864307 0.219475 1448 0.465569 0.465569 0.156208 1.336817 0.895192 3.591753 9.640479
16.713400 S4 166.444740 1.433996 8.603977 0.210031 1448 0.928459 0.928459 0.156208 1.336817 0.937248 3.752930 9.640479
16.913485 S4 166.444740 1.457249 9.079781 0.206680 1448 1.037980 1.037980 0.156208 1.336817 0.973296 3.893897 9.640479
17.113577 S4 166.444740 1.514197 9.365592 0.206557 1448 1.105423 1.105423 0.162216 1.350746 1.003336 4.013355 9.640479
17.314865 S4 166.444740 1.560616 9.586640 0.207836 1448 1.092321 1.092321 0.168224 1.364747 1.033376 4.134618 9.640479
17.516733 S4 166.444740 1.516894 9.534764 0.213826 1448 1.076732 1.076732 0.168224 1.364747 1.057408 4.232928 9.640479
17.717401 S3 166.444740 2.183824 9.827207 0.212178 1448 1.053592 1.053592 0.240320 1.538394 1.081440 4.332392 9.640479
