0-Time 1-Source 2-bdp_pkts 3-arr_Mbps  4-aggreg_ar_Mbps  5-AverageRttValue 6-pktsize 7-mupsi 8-aggreg_mupsi 9-occ_bdp_per_source 10-mupsi_mm1_per_source 11-aggreg_occ_bdp 12-aggreg_mupsi_mm1 13-measured_btlBW_Mbps
0.200179 S1 2.976757 0.057920 0.637120 0.200000 1448 0.998764 0.998764 0.335936 1.784725 3.695296 22.045805 0.172414
0.401462 S0 0.994314 0.521280 2.838080 0.200000 1448 1.000000 1.000000 9.051468 101.032006 49.280214 2528.099905 0.057591
0.602750 S0 1.056926 0.749383 3.112820 0.200955 1448 1.000000 1.000000 12.299826 176.885364 51.091584 2713.533099 0.061217
0.804037 S0 2.140547 1.139065 3.474147 0.203395 1448 1.005169 1.005169 9.343404 106.986015 28.497383 870.095629 0.123981
1.007727 S0 2.226446 1.081411 2.902736 0.203527 1448 1.015804 1.015804 8.533778 90.892926 22.906457 571.518697 0.128956
1.209015 S0 1.136058 1.148628 1.550648 0.201702 1448 1.022247 1.022247 17.604728 346.135889 23.766382 613.373690 0.065801
1.411504 S0 26.359904 1.144684 1.717026 0.202396 1448 1.024352 1.024352 0.758728 3.093125 1.138092 4.571438 1.526766
1.613992 S0 77.159288 1.209257 2.303346 0.201168 1448 1.027430 1.027430 0.272164 1.618402 0.518408 2.305563 4.469066
1.816104 S0 166.444740 1.246877 2.493755 0.204389 1448 1.025625 1.025625 0.132176 1.281822 0.264352 1.598586 9.640479
2.016189 S4 155.365388 0.167300 2.844093 0.207723 1448 1.010929 1.010929 0.019309 1.038991 0.328258 1.764270 8.998763
2.217391 S4 332.889481 0.282676 3.335571 0.204899 1448 1.017463 1.017463 0.015020 1.030266 0.177236 1.385885 19.280959
2.418678 S2 166.444740 0.379319 3.468061 0.213772 1448 1.013019 1.013019 0.042056 1.085881 0.384512 1.916873 9.640479
2.618764 S3 166.444740 0.426919 3.468719 0.217071 1448 0.898891 0.898891 0.048064 1.098438 0.390520 1.933546 9.640479
2.818850 S2 166.444740 0.534981 3.744867 0.216531 1448 1.015628 1.015628 0.060080 1.123770 0.420560 2.017991 9.640479
3.020137 S2 166.444740 0.525639 3.784603 0.220379 1448 1.010293 1.010293 0.060080 1.123770 0.432576 2.052274 9.640479
3.220223 S2 3.379038 0.590609 4.026879 0.215750 1448 0.985611 0.985611 3.255364 18.108126 22.195666 538.038944 0.195714
3.421510 S2 3.413689 0.637843 4.145979 0.217935 1448 1.007045 1.007045 3.515259 20.387561 22.849181 568.783442 0.197721
3.623999 S2 3.598181 0.695452 4.333199 0.216538 1448 1.102985 1.102985 3.612937 21.279186 22.511376 552.784793 0.208407
3.825286 S2 3.760781 0.761558 4.623742 0.212953 1448 1.210586 1.210586 3.722631 22.303244 22.601689 557.039709 0.217824
4.027775 S2 3.892713 0.759769 4.721421 0.213454 1448 1.156530 1.156530 3.596463 21.127473 22.349449 545.196775 0.225466
4.230264 S2 3.985934 0.816818 4.955360 0.212728 1448 1.106599 1.106599 3.763233 22.688391 22.830282 567.882341 0.230865
4.431551 S2 4.186444 0.873075 5.129315 0.212289 1448 1.105640 1.105640 3.821860 23.250329 22.453425 550.063129 0.242479
4.634040 S2 4.408195 0.926432 5.286110 0.212566 1448 1.250172 1.250172 3.856454 23.585143 22.004471 529.205702 0.255323
4.835327 S2 4.590563 0.993364 5.518690 0.209905 1448 0.995255 0.995255 3.921088 24.217107 21.783822 519.102545 0.265885
5.037816 S2 4.528120 1.036171 5.617139 0.212413 1448 1.053907 1.053907 4.196002 26.998439 22.746749 563.908072 0.262269
5.239103 S2 5.004649 1.096834 5.813223 0.211226 1448 0.882747 0.882747 3.996284 24.962858 21.180307 491.966033 0.289869
5.441592 S2 5.159793 1.161963 6.086474 0.209356 1448 0.860342 0.860342 4.069931 25.704196 21.318684 498.123664 0.298855
5.642880 S2 5.500846 1.218256 6.312782 0.209191 1448 1.223879 1.223879 3.999385 24.993849 20.724085 471.935873 0.318609
5.845369 S2 5.787767 1.264067 6.485212 0.210774 1448 1.016172 1.016172 3.973899 24.739672 20.387830 457.439270 0.335227
6.046656 S2 6.338814 1.326148 6.741251 0.209642 1448 1.025230 1.025230 3.786197 22.907684 19.246503 409.920877 0.367144
6.249145 S2 6.722860 1.376111 6.935598 0.210448 1448 0.997738 0.997738 3.718656 22.265710 18.742024 389.747501 0.389388
6.450432 S2 7.477965 1.438180 7.135585 0.209420 1448 0.963869 0.963869 3.476882 20.042470 17.250682 333.087407 0.433124
6.652921 S2 7.829736 1.435801 7.289452 0.209767 1448 1.090757 1.090757 3.320674 18.668221 16.858805 318.936917 0.453498
6.855410 S2 8.424158 1.496481 7.482405 0.209002 1448 0.959938 0.959938 3.205068 17.682596 16.025340 289.862192 0.487927
7.056697 S2 9.932240 1.549395 7.636302 0.209341 1448 0.991801 0.991801 2.819102 14.585541 13.894146 221.835596 0.575275
7.259186 S2 10.237697 1.620387 7.934308 0.207318 1448 1.165950 1.165950 2.832668 14.689347 13.870307 221.126037 0.592967
7.460473 S2 12.554263 1.661203 8.084523 0.209198 1448 1.144399 1.144399 2.389627 11.489568 11.629516 159.504677 0.727143
7.662962 S2 13.046277 1.729328 8.311933 0.207655 1448 1.016109 1.016109 2.376157 11.398435 11.420883 154.278329 0.755640
7.864249 S2 15.471680 1.766619 8.391439 0.209829 1448 0.985199 0.985199 2.068295 9.414434 9.824401 117.167667 0.896120
8.066738 S2 16.225806 1.839639 8.584982 0.207797 1448 0.889219 0.889219 2.033797 9.203926 9.491054 110.062212 0.939799
8.268026 S2 21.454522 1.880966 8.685637 0.209390 1448 0.823816 0.823816 1.584747 6.680920 7.317805 69.185872 1.242646
8.470514 S2 21.454522 1.954481 8.934768 0.207441 1448 0.983189 0.983189 1.631358 6.924043 7.457635 71.531593 1.242646
8.671802 S2 31.655367 1.984292 8.929313 0.210163 1448 0.954779 0.954779 1.137248 4.567829 5.117616 37.425221 1.833479
8.874291 S2 31.655367 2.067997 9.166256 0.207258 1448 1.001010 1.001010 1.168838 4.703859 5.180796 38.202240 1.833479
9.075578 S2 44.290471 2.109779 9.216403 0.208644 1448 1.205205 1.205205 0.857972 3.452061 3.747985 22.543357 2.565304
9.278067 S2 51.087604 2.176229 9.374526 0.207596 1448 1.025077 1.025077 0.763395 3.109560 3.288469 18.390966 2.958994
9.479354 S2 94.677066 2.220373 9.436586 0.208686 1448 1.179668 1.179668 0.422489 2.023474 1.795577 7.815253 5.483696
9.682425 S2 110.963160 2.287399 9.595917 0.207635 1448 0.931433 0.931433 0.369492 1.875508 1.550064 6.502826 6.426986
9.884293 S1 166.444740 2.048991 9.635796 0.209180 1448 1.074054 1.074054 0.222296 1.494008 1.045392 4.183628 9.640479
10.084961 S1 166.444740 2.103942 9.744571 0.209223 1448 0.962747 0.962747 0.228304 1.508731 1.057408 4.232928 9.640479
10.285628 S1 166.444740 2.110849 9.580007 0.214026 1448 0.991733 0.991733 0.234312 1.523526 1.063416 4.257686 9.640479
10.487497 S1 166.444740 2.117970 9.612325 0.213306 1448 0.828462 0.828462 0.234312 1.523526 1.063416 4.257686 9.640479
10.689365 S1 166.444740 2.081556 9.447060 0.217038 1448 0.909884 0.909884 0.234312 1.523526 1.063416 4.257686 9.640479
10.891234 S1 166.444740 2.076717 9.425099 0.217543 1448 0.743074 0.743074 0.234312 1.523526 1.063416 4.257686 9.640479
11.093103 S1 166.444740 2.063650 9.365797 0.218921 1448 1.762794 1.762794 0.234312 1.523526 1.063416 4.257686 9.640479
11.294972 S0 166.444740 1.345433 9.525662 0.215247 1448 1.178426 1.178426 0.150200 1.322960 1.063416 4.257686 9.640479
11.496841 S0 166.444740 1.340804 9.492891 0.215990 1448 2.111996 2.111996 0.150200 1.322960 1.063416 4.257686 9.640479
11.698709 S0 166.444740 1.334484 9.448147 0.217013 1448 1.241021 1.241021 0.150200 1.322960 1.063416 4.257686 9.640479
11.900578 S0 166.444740 1.325336 9.383378 0.218511 1448 1.601235 1.601235 0.150200 1.322960 1.063416 4.257686 9.640479
12.102447 S4 166.444740 1.562370 9.535846 0.215017 1448 0.793450 0.793450 0.174232 1.378821 1.063416 4.257686 9.640479
12.304316 S4 166.444740 1.558916 9.514764 0.215493 1448 0.936463 0.936463 0.174232 1.378821 1.063416 4.257686 9.640479
12.506185 S4 166.444740 1.554468 9.487616 0.216110 1448 1.076691 1.076691 0.174232 1.378821 1.063416 4.257686 9.640479
12.708053 S4 166.444740 1.547276 9.443718 0.217114 1448 1.094450 1.094450 0.174232 1.378821 1.063416 4.257686 9.640479
12.909922 S4 166.444740 1.542649 9.415481 0.217766 1448 1.124244 1.124244 0.174232 1.378821 1.063416 4.257686 9.640479
13.111791 S4 166.444740 1.564244 9.547283 0.214759 1448 1.324099 1.324099 0.174232 1.378821 1.063416 4.257686 9.640479
13.313660 S3 166.444740 1.776346 9.527672 0.215201 1448 1.196575 1.196575 0.198264 1.435837 1.063416 4.257686 9.640479
13.515529 S3 166.444740 1.772464 9.506850 0.215673 1448 1.076444 1.076444 0.198264 1.435837 1.063416 4.257686 9.640479
13.717397 S3 166.444740 1.766248 9.473514 0.216432 1448 0.973561 0.973561 0.198264 1.435837 1.063416 4.257686 9.640479
13.919266 S2 166.444740 2.302519 9.477810 0.216334 1448 1.039202 1.039202 0.258344 1.583430 1.063416 4.257686 9.640479
14.121135 S2 166.444740 2.300223 9.468358 0.216549 1448 1.059896 1.059896 0.258344 1.583430 1.063416 4.257686 9.640479
14.323004 S2 166.444740 2.296560 9.453280 0.216895 1448 1.111614 1.111614 0.258344 1.583430 1.063416 4.257686 9.640479
14.524873 S3 166.444740 1.759135 9.435362 0.217307 1448 1.013855 1.013855 0.198264 1.435837 1.063416 4.257686 9.640479
14.726741 S3 166.444740 1.748545 9.378560 0.218623 1448 1.018368 1.018368 0.198264 1.435837 1.063416 4.257686 9.640479
14.928610 S2 166.444740 2.310532 9.510796 0.215583 1448 1.115423 1.115423 0.258344 1.583430 1.063416 4.257686 9.640479
15.130479 S2 166.444740 2.304942 9.487783 0.216106 1448 1.144819 1.144819 0.258344 1.583430 1.063416 4.257686 9.640479
15.332348 S2 166.444740 2.297666 9.457836 0.216790 1448 1.138595 1.138595 0.258344 1.583430 1.063416 4.257686 9.640479
15.534217 S2 166.444740 2.285743 9.408758 0.217921 1448 1.084081 1.084081 0.258344 1.583430 1.063416 4.257686 9.640479
15.736085 S1 166.444740 2.101471 9.537444 0.214981 1448 1.035563 1.035563 0.234312 1.523526 1.063416 4.257686 9.640479
15.937954 S1 166.444740 2.099587 9.528896 0.215174 1448 1.038521 1.038521 0.234312 1.523526 1.063416 4.257686 9.640479
16.139823 S1 166.444740 2.096584 9.515268 0.215482 1448 1.060136 1.060136 0.234312 1.523526 1.063416 4.257686 9.640479
16.341692 S1 166.444740 2.092672 9.497511 0.215885 1448 1.077527 1.077527 0.234312 1.523526 1.063416 4.257686 9.640479
16.543561 S1 166.444740 2.086492 9.469465 0.216524 1448 1.042426 1.042426 0.234312 1.523526 1.063416 4.257686 9.640479
16.745429 S1 166.444740 2.077301 9.427751 0.217482 1448 1.022455 1.022455 0.234312 1.523526 1.063416 4.257686 9.640479
16.947298 S1 166.444740 2.063715 9.366091 0.218914 1448 1.177730 1.177730 0.234312 1.523526 1.063416 4.257686 9.640479
17.149167 S0 166.444740 1.345495 9.526103 0.215237 1448 0.951804 0.951804 0.150200 1.322960 1.063416 4.257686 9.640479
17.351036 S0 166.444740 1.341139 9.495267 0.215936 1448 0.664903 0.664903 0.150200 1.322960 1.063416 4.257686 9.640479
17.552905 S0 166.444740 1.334463 9.447997 0.217016 1448 1.138742 1.138742 0.150200 1.322960 1.063416 4.257686 9.640479
17.754773 S0 166.444740 1.325105 9.381741 0.218549 1448 1.177224 1.177224 0.150200 1.322960 1.063416 4.257686 9.640479
