0-Time 1-Source 2-bdp_pkts 3-arr_Mbps  4-aggreg_ar_Mbps  5-AverageRttValue 6-pktsize 7-mupsi 8-aggreg_mupsi 9-occ_bdp_per_source 10-mupsi_mm1_per_source 11-aggreg_occ_bdp 12-aggreg_mupsi_mm1 13-measured_btlBW_Mbps
0.200179 S1 2.976757 0.057920 0.637120 0.200000 1448 0.998764 0.998764 0.335936 1.784725 3.695296 22.045805 0.172414
0.401462 S0 0.994314 0.521280 2.838080 0.200000 1448 1.000000 1.000000 9.051468 101.032006 49.280214 2528.099905 0.057591
0.602750 S0 1.306758 0.714469 3.792180 0.210775 1448 0.999999 0.999999 9.948282 119.864873 52.802418 2894.700221 0.075687
0.804037 S0 2.958595 1.052107 5.155323 0.220206 1448 1.058613 1.058613 6.759964 60.217047 33.123826 1164.435471 0.171362
1.007727 S0 3.892713 0.990672 5.005500 0.222168 1448 1.114987 1.114987 4.880914 34.585152 24.661461 658.510587 0.225466
1.209015 S0 2.295450 0.987102 5.758097 0.211236 1448 1.153524 1.153524 7.841599 78.173870 45.742660 2184.876255 0.132952
1.411504 S0 2.796887 0.935193 5.666170 0.210575 1448 1.172449 1.172449 6.078186 50.100724 36.826659 1430.856142 0.161996
1.612791 S0 13.984434 0.902883 5.925168 0.205280 1448 1.194956 1.194956 1.144129 4.597290 7.508348 72.391985 0.809978
1.815280 S0 6.221608 0.819687 5.573871 0.211983 1448 1.229927 1.229927 2.410952 11.634596 16.394476 302.567806 0.360356
2.016567 S0 6.340102 0.783809 5.654621 0.206908 1448 1.089440 1.089440 2.208166 10.292331 15.930342 286.636486 0.367219
2.219056 S0 6.591169 0.714102 5.328300 0.210883 1448 1.161295 1.161295 1.972336 8.834782 14.716662 247.013449 0.381760
2.420343 S0 6.724309 0.674143 5.224605 0.206200 1448 1.126474 1.126474 1.784570 7.753830 13.830417 219.941265 0.389472
2.622832 S0 6.591169 0.604310 5.054228 0.210859 1448 2.218675 2.218675 1.668900 7.123026 13.958071 223.743880 0.381760
2.824119 S0 6.724309 0.554056 4.931096 0.209076 1448 4.512535 4.512535 1.487142 6.185873 13.235560 202.651175 0.389472
3.026608 S0 6.591169 0.595432 4.871716 0.214003 1448 1.208235 1.208235 1.668900 7.123026 13.654634 214.758309 0.381760
3.227896 S0 6.591169 0.658083 4.990465 0.211232 1448 1.141890 1.141890 1.820618 7.955885 13.806353 219.228076 0.381760
3.430384 S0 6.591169 0.698795 5.052824 0.215502 1448 0.986696 0.986696 1.972336 8.834782 14.261507 232.913597 0.381760
3.631672 S0 6.591169 0.763064 5.341445 0.212533 1448 1.131716 1.131716 2.124054 9.759715 14.868380 251.805474 0.381760
3.834161 S0 6.591169 0.755197 5.286378 0.214747 1448 1.011910 1.011910 2.124054 9.759715 14.868380 251.805474 0.381760
4.036649 S0 6.589776 0.830604 5.481983 0.209197 1448 1.045867 1.045867 2.276253 10.733836 15.023272 256.745239 0.381680
4.237937 S0 6.589776 0.808721 5.337556 0.214858 1448 0.875318 0.875318 2.276253 10.733836 15.023272 256.745239 0.381680
4.439224 S0 6.722860 0.872550 5.507970 0.212417 1448 0.326804 0.326804 2.379940 11.423991 15.023368 256.748329 0.389388
4.641713 S0 6.589776 0.898885 5.393311 0.219080 1448 1.099105 1.099105 2.579754 12.814637 15.478522 271.541702 0.381680
4.843000 S0 6.861430 0.960744 5.550963 0.217032 1448 0.943358 0.943358 2.623360 13.128737 15.157191 261.054817 0.397414
5.046691 S0 6.589776 0.893825 5.468106 0.220321 1448 1.016056 1.016056 2.579754 12.814637 15.782023 281.636292 0.381680
5.247978 S0 6.722860 0.932601 5.543797 0.223581 1448 0.778369 0.778369 2.677432 13.523506 15.915846 286.145830 0.389388
5.450467 S0 6.722860 0.963268 5.576814 0.228489 1448 0.737480 0.737480 2.826178 14.639639 16.362084 301.441968 0.389388
5.651754 S0 7.156443 1.006239 5.685251 0.230243 1448 0.772493 0.772493 2.794684 14.399630 15.789967 281.902987 0.414501
5.854243 S0 7.156443 1.022295 5.878194 0.226627 1448 2.061161 2.061161 2.794684 14.399630 16.069435 291.365621 0.414501
6.056732 S0 7.156443 1.087390 6.161879 0.223714 1448 1.284562 1.284562 2.934419 15.479650 16.628372 310.759506 0.414501
6.258019 S0 7.649809 1.252925 6.421243 0.221893 1448 0.018825 0.018825 3.137333 17.117527 16.078833 291.686539 0.443077
6.460508 S0 8.018332 1.229891 6.684190 0.216631 1448 1.392998 1.392998 2.868427 14.964728 15.589277 275.204128 0.464422
6.661795 S0 8.216237 1.311353 6.993883 0.212007 1448 1.232920 1.232920 2.921045 15.374596 15.578908 274.860196 0.475884
6.864284 S0 8.424158 1.348976 7.068635 0.214681 1448 0.964660 0.964660 2.967655 15.742290 15.550515 273.919541 0.487927
7.065572 S0 8.642877 1.402976 7.176762 0.214675 1448 0.806519 0.806519 3.008258 16.066130 15.388395 268.579499 0.500595
7.268061 S0 8.642877 1.414284 7.071419 0.221149 1448 0.882583 0.882583 3.123960 17.007046 15.619800 276.217742 0.500595
7.469348 S0 9.372930 1.453894 7.113694 0.223092 1448 0.874824 0.874824 2.987326 15.898770 14.616560 243.876951 0.542880
7.671837 S0 9.932240 1.526479 7.369209 0.220072 1448 0.887779 0.887779 2.919784 15.364710 14.095511 227.874446 0.575275
7.873124 S0 10.908668 1.563378 7.452103 0.222288 1448 0.673316 0.673316 2.750107 14.063300 13.108841 199.059407 0.631830
8.075613 S0 12.098010 1.691106 7.821363 0.219199 1448 1.126316 1.126316 2.645063 13.286485 12.233417 175.123314 0.700717
8.276900 S0 14.155841 1.667374 7.867920 0.222318 1448 1.611398 1.611398 2.260551 10.631193 10.666975 136.118311 0.819906
8.479389 S0 17.057214 1.783719 8.079196 0.220806 1448 1.513759 1.513759 1.993291 8.959794 9.028438 100.569566 0.987954
8.681878 S0 21.454522 1.863625 8.359690 0.217554 1448 1.868334 1.868334 1.631358 6.924043 7.317805 69.185872 1.242646
8.883165 S0 26.597004 1.913452 8.504232 0.217943 1448 1.123569 1.123569 1.353536 5.539131 6.015715 49.220260 1.540498
9.085654 S0 31.655367 1.967706 8.721725 0.217821 1448 1.004587 1.004587 1.168838 4.703859 5.180796 38.202240 1.833479
9.286941 S0 60.349229 2.045639 8.990047 0.215186 1448 1.179008 1.179008 0.629668 2.655819 2.767227 14.191997 3.495427
9.489430 S0 60.349229 2.061437 9.038610 0.219156 1448 0.952263 0.952263 0.646239 2.710101 2.833508 14.695781 3.495427
9.691299 S4 166.444740 0.157672 9.092398 0.220407 1448 1.088017 1.088017 0.018024 1.036373 1.039384 4.159087 9.640479
9.893168 S3 166.444740 4.162289 9.157036 0.222647 1448 1.158610 1.158610 0.480640 2.192295 1.057408 4.232928 9.640479
10.093835 S3 166.444740 4.166769 9.271062 0.222407 1448 1.231354 1.231354 0.480640 2.192295 1.069424 4.282516 9.640479
10.295704 S3 166.444740 4.194104 9.423789 0.223720 1448 1.172742 1.172742 0.486648 2.210122 1.093456 4.382558 9.640479
10.497573 S3 166.444740 4.198667 9.421399 0.226236 1448 1.156993 1.156993 0.492656 2.228022 1.105472 4.433012 9.640479
10.698240 S3 166.444740 4.140118 9.277855 0.232233 1448 1.289836 1.289836 0.498664 2.245994 1.117488 4.483755 9.640479
10.898907 S3 166.444740 4.085426 9.192208 0.238177 1448 0.434267 0.434267 0.504672 2.264038 1.135512 4.560412 9.640479
11.099574 S1 166.444740 2.229486 9.305681 0.239008 1448 1.124656 1.124656 0.276368 1.629115 1.153536 4.637717 9.640479
11.301443 S1 166.444740 2.180157 9.052392 0.244415 1448 1.116772 1.116772 0.276368 1.629115 1.147528 4.611877 9.640479
11.503312 S0 166.444740 2.336714 9.156105 0.242912 1448 1.120823 1.120823 0.294392 1.675451 1.153536 4.637717 9.640479
11.703979 S0 166.444740 2.415353 9.468182 0.239799 1448 1.441552 1.441552 0.300400 1.691040 1.177568 4.741802 9.640479
11.905848 S4 166.444740 0.095528 9.457253 0.242526 1448 1.504780 1.504780 0.012016 1.024176 1.189584 4.794278 9.640479
12.107717 S3 166.444740 4.105259 9.390189 0.245492 1448 1.000993 1.000993 0.522696 2.318603 1.195592 4.820624 9.640479
12.309585 S3 166.444740 4.120961 9.506308 0.247368 1448 1.077717 1.077717 0.528704 2.336936 1.219624 4.926731 9.640479
12.510253 S1 166.444740 2.267859 9.252865 0.255395 1448 1.138031 1.138031 0.300400 1.691040 1.225632 4.953438 9.640479
12.712121 S1 166.444740 2.271092 9.311478 0.255031 1448 1.192893 1.192893 0.300400 1.691040 1.231640 4.980217 9.640479
12.913990 S0 166.444740 2.340656 9.272599 0.257350 1448 1.243677 1.243677 0.312416 1.722436 1.237648 5.007069 9.640479
13.114657 S3 166.444740 3.972473 9.299198 0.256614 1448 1.522782 1.522782 0.528704 2.336936 1.237648 5.007069 9.640479
13.315325 S3 166.444740 3.981054 9.319287 0.256061 1448 1.389807 1.389807 0.528704 2.336936 1.237648 5.007069 9.640479
13.517193 S2 166.444740 0.182412 9.394201 0.254019 1448 1.396033 1.396033 0.024032 1.048642 1.237648 5.007069 9.640479
13.719062 S1 166.444740 2.289060 9.430927 0.253030 1448 1.258670 1.258670 0.300400 1.691040 1.237648 5.007069 9.640479
13.920931 S0 166.444740 2.389938 9.513794 0.252043 1448 1.040935 1.040935 0.312416 1.722436 1.243656 5.033992 9.640479
14.121598 S3 166.444740 4.043335 9.465079 0.252117 1448 1.172543 1.172543 0.528704 2.336936 1.237648 5.007069 9.640479
14.322265 S3 166.444740 3.989892 9.339975 0.255494 1448 1.032071 1.032071 0.528704 2.336936 1.237648 5.007069 9.640479
14.522933 S3 166.444740 3.942571 9.094795 0.258560 1448 1.337642 1.337642 0.528704 2.336936 1.219624 4.926731 9.640479
14.724801 S1 166.444740 2.179303 8.984065 0.260458 1448 1.104212 1.104212 0.294392 1.675451 1.213616 4.900096 9.640479
14.926670 S0 166.444740 2.303021 8.946353 0.261556 1448 1.346168 1.346168 0.312416 1.722436 1.213616 4.900096 9.640479
15.128539 S0 166.444740 2.319285 9.009530 0.259721 1448 1.325269 1.325269 0.312416 1.722436 1.213616 4.900096 9.640479
15.329206 S3 166.444740 4.009922 9.191281 0.257106 1448 1.268707 1.268707 0.534712 2.355341 1.225632 4.953438 9.640479
15.529873 S3 166.444740 4.016015 9.205248 0.256716 1448 1.323335 1.323335 0.534712 2.355341 1.225632 4.953438 9.640479
15.732944 S2 110.963160 0.132000 8.976004 0.263273 1448 1.321638 1.321638 0.027036 1.054803 1.838448 8.056787 6.426986
15.934813 S1 166.444740 2.170323 9.079924 0.261535 1448 1.114873 1.114873 0.294392 1.675451 1.231640 4.980217 9.640479
16.135480 S0 166.444740 2.308086 9.099186 0.260982 1448 1.209416 1.209416 0.312416 1.722436 1.231640 4.980217 9.640479
16.337349 S3 166.444740 3.894953 8.971521 0.264695 1448 1.313329 1.313329 0.534712 2.355341 1.231640 4.980217 9.640479
16.538016 S3 110.963160 3.862198 8.896073 0.266940 1448 0.353793 0.353793 0.802068 3.247449 1.847460 8.108028 6.426986
16.738683 S3 166.444740 3.926289 8.999583 0.262583 1448 1.557220 1.557220 0.534712 2.355341 1.225632 4.953438 9.640479
16.940552 S1 166.444740 2.188504 9.111324 0.259363 1448 1.288588 1.288588 0.294392 1.675451 1.225632 4.953438 9.640479
17.142421 S1 166.444740 2.179991 9.075881 0.260375 1448 1.226474 1.226474 0.294392 1.675451 1.225632 4.953438 9.640479
17.343088 S0 166.444740 2.377867 9.374285 0.253323 1448 1.182307 1.182307 0.312416 1.722436 1.231640 4.980217 9.640479
17.544957 S3 166.444740 4.087496 9.460946 0.252227 1448 1.344485 1.344485 0.534712 2.355341 1.237648 5.007069 9.640479
17.745624 S3 166.444740 4.067388 9.368702 0.253474 1448 1.445854 1.445854 0.534712 2.355341 1.231640 4.980217 9.640479
